Q,J_1s_one_electron,J_1s(2),J_total_helium
4.8500000000000005,0.0008134636862359255,0.001626927372471851,0.001626927372471851
4.9,0.0007729103777886708,0.0015458207555773416,0.0015458207555773416
4.95,0.0007346531828278223,0.0014693063656556445,0.0014693063656556445
5.0,0.0006985471590464709,0.0013970943180929417,0.0013970943180929417
5.050000000000001,0.0006644574227472288,0.0013289148454944577,0.0013289148454944577
5.1000000000000005,0.0006322583899351982,0.0012645167798703964,0.0012645167798703964
5.15,0.0006018330790912434,0.0012036661581824868,0.0012036661581824868
5.2,0.0005730724702682084,0.0011461449405364167,0.0011461449405364167
5.25,0.0005458749156463859,0.0010917498312927717,0.0010917498312927717
5.300000000000001,0.0005201455971303245,0.001040291194260649,0.001040291194260649
5.3500000000000005,0.0004957960269717555,0.000991592053943511,0.000991592053943511
5.4,0.00047274358776740064,0.0009454871755348013,0.0009454871755348013
5.45,0.0004509111085096152,0.0009018222170192304,0.0009018222170192304
5.5,0.0004302264736656563,0.0008604529473313126,0.0008604529473313126
5.550000000000001,0.00041062226253103204,0.0008212445250620641,0.0008212445250620641
5.6000000000000005,0.0003920354163466433,0.0007840708326932866,0.0007840708326932866
5.65,0.00037440693089079563,0.0007488138617815913,0.0007488138617815913
5.7,0.0003576815724579086,0.0007153631449158172,0.0007153631449158172
5.75,0.00034180761531786173,0.0006836152306357235,0.0006836152306357235
5.800000000000001,0.00032673659891524937,0.0006534731978304987,0.0006534731978304987
5.8500000000000005,0.0003124231032179706,0.0006248462064359412,0.0006248462064359412
5.9,0.0002988245407610261,0.0005976490815220522,0.0005976490815220522
5.95,0.0002859009640554619,0.0005718019281109238,0.0005718019281109238
6.0,0.0002736148871452479,0.0005472297742904957,0.0005472297742904957
6.050000000000001,0.0002619311201975992,0.0005238622403951984,0.0005238622403951984
6.1000000000000005,0.00025081661610578277,0.0005016332322115655,0.0005016332322115655
6.15,0.00024024032816866948,0.00048048065633733895,0.00048048065633733895
6.2,0.0002301730779889802,0.0004603461559779604,0.0004603461559779604
6.25,0.00022058743280301777,0.00044117486560603554,0.00044117486560603554
6.300000000000001,0.00021145759151932833,0.00042291518303865666,0.00042291518303865666
6.3500000000000005,0.00020275927880275654,0.0004055185576055131,0.0004055185576055131
6.4,0.00019446964659426485,0.0003889392931885297,0.0003889392931885297
6.45,0.00018656718250615727,0.00037313436501231455,0.00037313436501231455
6.5,0.000179031624577385,0.00035806324915477,0.00035806324915477
6.550000000000001,0.00017184388191481676,0.0003436877638296335,0.0003436877638296335
6.6000000000000005,0.0001649859607840638,0.0003299719215681276,0.0003299719215681276
6.65,0.00015844089574797233,0.00031688179149594466,0.00031688179149594466
6.7,0.00015219268548252756,0.0003043853709650551,0.0003043853709650551
6.75,0.00014622623292889558,0.00029245246585779116,0.00029245246585779116
6.800000000000001,0.00014052728946690795,0.0002810545789338159,0.0002810545789338159
6.8500000000000005,0.00013508240281967447,0.00027016480563934894,0.00027016480563934894
6.9,0.00012987886842138246,0.0002597577368427649,0.0002597577368427649
6.95,0.00012490468400088816,0.00024980936800177633,0.00024980936800177633
7.0,0.00012014850715257386,0.00024029701430514772,0.00024029701430514772
7.050000000000001,0.00011559961568328833,0.00023119923136657666,0.00023119923136657666
7.1000000000000005,0.00011124787054013396,0.00022249574108026792,0.00022249574108026792
7.15,0.00010708368113852681,0.00021416736227705362,0.00021416736227705362
7.2,0.00010309797292345555,0.0002061959458469111,0.0002061959458469111
7.25,9.928215700928572e-05,0.00019856431401857143,0.00019856431401857143
7.300000000000001,9.562810175490012e-05,0.00019125620350980024,0.00019125620350980024
7.3500000000000005,9.21281061415087e-05,0.0001842562122830174,0.0001842562122830174
7.4,8.877487483017801e-05,0.00017754974966035603,0.00017754974966035603
7.45,8.556149478509417e-05,0.00017112298957018833,0.00017112298957018833
7.5,8.248141335683792e-05,0.00016496282671367584,0.00016496282671367584
7.550000000000001,7.952841772758186e-05,0.0001590568354551637,0.0001590568354551637
7.6000000000000005,7.669661562716375e-05,0.0001533932312543275,0.0001533932312543275
7.65,7.398041723549606e-05,0.00014796083447099213,0.00014796083447099213
7.7,7.137451819278527e-05,0.00014274903638557054,0.00014274903638557054
7.75,6.887388364459054e-05,0.00013774776728918108,0.00013774776728918108
7.800000000000001,6.647373325389175e-05,0.0001329474665077835,0.0001329474665077835
7.8500000000000005,6.416952711709085e-05,0.0001283390542341817,0.0001283390542341817
7.9,6.195695252526988e-05,0.00012391390505053977,0.00012391390505053977
7.95,5.9831911516103845e-05,0.00011966382303220769,0.00011966382303220769
8.0,5.77905091655977e-05,0.0001155810183311954,0.0001155810183311954
8.05,5.5829042572313164e-05,0.00011165808514462633,0.00011165808514462633
8.1,5.3943990489990464e-05,0.00010788798097998093,0.00010788798097998093
8.15,5.2132003567473006e-05,0.00010426400713494601,0.00010426400713494601
8.200000000000001,5.0389895157631154e-05,0.00010077979031526231,0.00010077979031526231
8.25,4.8714632659563465e-05,9.742926531912693e-05,9.742926531912693e-05
8.3,4.710332936075523e-05,9.420665872151046e-05,9.420665872151046e-05
8.35,4.5553236748101947e-05,9.110647349620389e-05,9.110647349620389e-05
8.4,4.4061737258772706e-05,8.812347451754541e-05,8.812347451754541e-05
8.450000000000001,4.262633744381423e-05,8.525267488762846e-05,8.525267488762846e-05
8.5,4.1244661519180586e-05,8.248932303836117e-05,8.248932303836117e-05
8.55,3.9914445280537124e-05,7.982889056107425e-05,7.982889056107425e-05
8.6,3.8633530359732674e-05,7.726706071946535e-05,7.726706071946535e-05
8.65,3.739985880227048e-05,7.479971760454096e-05,7.479971760454096e-05
8.700000000000001,3.6211467946449374e-05,7.242293589289875e-05,7.242293589289875e-05
8.75,3.506648558609036e-05,7.013297117218072e-05,7.013297117218072e-05
8.8,3.396312539992599e-05,6.792625079985198e-05,6.792625079985198e-05
8.85,3.28996826318111e-05,6.57993652636222e-05,6.57993652636222e-05
8.9,3.187453000691988e-05,6.374906001383977e-05,6.374906001383977e-05
8.950000000000001,3.088611387003591e-05,6.177222774007181e-05,6.177222774007181e-05
9.0,2.993295053291556e-05,5.986590106583112e-05,5.986590106583112e-05
9.05,2.9013622818524166e-05,5.802724563704833e-05,5.802724563704833e-05
9.1,2.8126776790706385e-05,5.625355358141277e-05,5.625355358141277e-05
9.15,2.7271118658563295e-05,5.454223731712659e-05,5.454223731712659e-05
9.200000000000001,2.6445411845475053e-05,5.2890823690950106e-05,5.2890823690950106e-05
9.25,2.564847421332688e-05,5.129694842665376e-05,5.129694842665376e-05
9.3,2.487917543307737e-05,4.975835086615474e-05,4.975835086615474e-05
9.35,2.413643449335001e-05,4.827286898670002e-05,4.827286898670002e-05
9.4,2.341921733923452e-05,4.683843467846904e-05,4.683843467846904e-05
9.450000000000001,2.272653463395994e-05,4.545306926791988e-05,4.545306926791988e-05
9.5,2.2057439636543166e-05,4.411487927308633e-05,4.411487927308633e-05
9.55,2.1411026188932176e-05,4.282205237786435e-05,4.282205237786435e-05
9.600000000000001,2.0786426806551216e-05,4.157285361310243e-05,4.157285361310243e-05
9.65,2.018281086651796e-05,4.036562173303592e-05,4.036562173303592e-05
9.700000000000001,1.959938288814353e-05,3.919876577628706e-05,3.919876577628706e-05
9.75,1.9035380900644897e-05,3.8070761801289795e-05,3.8070761801289795e-05
9.8,1.849007489329717e-05,3.698014978659434e-05,3.698014978659434e-05
9.850000000000001,1.796276534353417e-05,3.592553068706834e-05,3.592553068706834e-05
9.9,1.745278181876706e-05,3.490556363753412e-05,3.490556363753412e-05
9.950000000000001,1.6959481647937474e-05,3.391896329587495e-05,3.391896329587495e-05
10.0,1.6482248659052315e-05,3.296449731810463e-05,3.296449731810463e-05
10.05,1.6020491979163418e-05,3.2040983958326836e-05,3.2040983958326836e-05
10.100000000000001,1.5573644893459297e-05,3.1147289786918594e-05,3.1147289786918594e-05
10.15,1.5141163760326139e-05,3.0282327520652278e-05,3.0282327520652278e-05
10.200000000000001,1.472252697941481e-05,2.944505395882962e-05,2.944505395882962e-05
10.25,1.4317234009918965e-05,2.863446801983793e-05,2.863446801983793e-05
10.3,1.3924804436426762e-05,2.7849608872853524e-05,2.7849608872853524e-05
10.350000000000001,1.3544777079858092e-05,2.7089554159716183e-05,2.7089554159716183e-05
10.4,1.3176709151137991e-05,2.6353418302275982e-05,2.6353418302275982e-05
10.450000000000001,1.2820175445388707e-05,2.5640350890777414e-05,2.5640350890777414e-05
10.5,1.2474767574546213e-05,2.4949535149092427e-05,2.4949535149092427e-05
10.55,1.2140093236422698e-05,2.4280186472845396e-05,2.4280186472845396e-05
10.600000000000001,1.1815775518346433e-05,2.3631551036692866e-05,2.3631551036692866e-05
10.65,1.1501452233612578e-05,2.3002904467225156e-05,2.3002904467225156e-05
10.700000000000001,1.119677528907565e-05,2.23935505781513e-05,2.23935505781513e-05
10.75,1.0901410082305498e-05,2.1802820164610996e-05,2.1802820164610996e-05
10.8,1.0615034926814041e-05,2.1230069853628082e-05,2.1230069853628082e-05
10.850000000000001,1.033734050394148e-05,2.067468100788296e-05,2.067468100788296e-05
10.9,1.0068029340066215e-05,2.013605868013243e-05,2.013605868013243e-05
10.950000000000001,9.806815307874911e-06,1.9613630615749822e-05,1.9613630615749822e-05
11.0,9.553423150496749e-06,1.9106846300993497e-05,1.9106846300993497e-05
11.05,9.307588027369399e-06,1.8615176054738798e-05,1.8615176054738798e-05
11.100000000000001,9.069055080764925e-06,1.813811016152985e-05,1.813811016152985e-05
11.15,8.837579021960041e-06,1.7675158043920083e-05,1.7675158043920083e-05
11.200000000000001,8.612923736089076e-06,1.7225847472178153e-05,1.7225847472178153e-05
11.25,8.394861904768458e-06,1.6789723809536915e-05,1.6789723809536915e-05
11.3,8.183174645628984e-06,1.6366349291257968e-05,1.6366349291257968e-05
11.350000000000001,7.977651167937615e-06,1.595530233587523e-05,1.595530233587523e-05
11.4,7.778088443532602e-06,1.5556176887065205e-05,1.5556176887065205e-05
11.450000000000001,7.584290892336233e-06,1.5168581784672466e-05,1.5168581784672466e-05
11.5,7.396070081747408e-06,1.4792140163494816e-05,1.4792140163494816e-05
11.55,7.213244439251871e-06,1.4426488878503742e-05,1.4426488878503742e-05
11.600000000000001,7.035638977622196e-06,1.4071277955244392e-05,1.4071277955244392e-05
11.65,6.863085032111307e-06,1.3726170064222614e-05,1.3726170064222614e-05
11.700000000000001,6.695420009073839e-06,1.3390840018147678e-05,1.3390840018147678e-05
11.75,6.5324871454782754e-06,1.3064974290956551e-05,1.3064974290956551e-05
11.8,6.374135278799723e-06,1.2748270557599445e-05,1.2748270557599445e-05
11.850000000000001,6.220218626809116e-06,1.2440437253618232e-05,1.2440437253618232e-05
11.9,6.070596576798635e-06,1.214119315359727e-05,1.214119315359727e-05
11.950000000000001,5.9251334838062515e-06,1.1850266967612503e-05,1.1850266967612503e-05
12.0,5.783698477424064e-06,1.1567396954848128e-05,1.1567396954848128e-05
12.05,5.6461652767955275e-06,1.1292330553591055e-05,1.1292330553591055e-05
12.100000000000001,5.5124120134264085e-06,1.1024824026852817e-05,1.1024824026852817e-05
12.15,5.382321061452529e-06,1.0764642122905058e-05,1.0764642122905058e-05
12.200000000000001,5.255778875025031e-06,1.0511557750050062e-05,1.0511557750050062e-05
12.25,5.132675832490465e-06,1.026535166498093e-05,1.026535166498093e-05
12.3,5.012906087058567e-06,1.0025812174117134e-05,1.0025812174117134e-05
12.350000000000001,4.896367423665745e-06,9.79273484733149e-06,9.79273484733149e-06
12.4,4.78296112175617e-06,9.56592224351234e-06,9.56592224351234e-06
12.450000000000001,4.6725918237159195e-06,9.345183647431839e-06,9.345183647431839e-06
12.5,4.565167408708344e-06,9.130334817416689e-06,9.130334817416689e-06
12.55,4.460598871670714e-06,8.921197743341427e-06,8.921197743341427e-06
12.600000000000001,4.358800207243886e-06,8.717600414487773e-06,8.717600414487773e-06
12.65,4.259688298417372e-06,8.519376596834744e-06,8.519376596834744e-06
12.700000000000001,4.163182809682596e-06,8.326365619365192e-06,8.326365619365192e-06
12.75,4.069206084496978e-06,8.138412168993957e-06,8.138412168993957e-06
12.8,3.9776830468705785e-06,7.955366093741157e-06,7.955366093741157e-06
12.850000000000001,3.8885411068960846e-06,7.777082213792169e-06,7.777082213792169e-06
12.9,3.801710070051132e-06,7.603420140102264e-06,7.603420140102264e-06
12.950000000000001,3.7171220501099903e-06,7.434244100219981e-06,7.434244100219981e-06
13.0,3.6347113855092513e-06,7.2694227710185025e-06,7.2694227710185025e-06
13.05,3.5544145590192067e-06,7.108829118038413e-06,7.108829118038413e-06
13.100000000000001,3.47617012057963e-06,6.95234024115926e-06,6.95234024115926e-06
13.15,3.399918613165e-06,6.79983722633e-06,6.79983722633e-06
13.200000000000001,3.3256025015504813e-06,6.6512050031009625e-06,6.6512050031009625e-06
13.25,3.2531661038558705e-06,6.506332207711741e-06,6.506332207711741e-06
13.3,3.1825555257501944e-06,6.365111051500389e-06,6.365111051500389e-06
13.350000000000001,3.11371859720512e-06,6.22743719441024e-06,6.22743719441024e-06
13.4,3.046604811690251e-06,6.093209623380502e-06,6.093209623380502e-06
13.450000000000001,2.9811652677082926e-06,5.962330535416585e-06,5.962330535416585e-06
13.5,2.91735261257265e-06,5.8347052251453e-06,5.8347052251453e-06
13.55,2.8551209883343013e-06,5.710241976668603e-06,5.710241976668603e-06
13.600000000000001,2.794425979769078e-06,5.588851959538156e-06,5.588851959538156e-06
13.65,2.73522456434031e-06,5.47044912868062e-06,5.47044912868062e-06
13.700000000000001,2.6774750640556415e-06,5.354950128111283e-06,5.354950128111283e-06
13.75,2.621137099140414e-06,5.242274198280828e-06,5.242274198280828e-06
13.8,2.5661715434533607e-06,5.1323430869067214e-06,5.1323430869067214e-06
13.850000000000001,2.5125404815737258e-06,5.0250809631474515e-06,5.0250809631474515e-06
13.9,2.4602071674919216e-06,4.920414334983843e-06,4.920414334983843e-06
13.950000000000001,2.4091359848388646e-06,4.818271969677729e-06,4.818271969677729e-06
14.0,2.3592924085919494e-06,4.718584817183899e-06,4.718584817183899e-06
14.05,2.3106429681982544e-06,4.621285936396509e-06,4.621285936396509e-06
14.100000000000001,2.2631552120582356e-06,4.526310424116471e-06,4.526310424116471e-06
14.15,2.2167976733155134e-06,4.433595346631027e-06,4.433595346631027e-06
14.200000000000001,2.1715398369007517e-06,4.3430796738015035e-06,4.3430796738015035e-06
14.25,2.127352107779866e-06,4.254704215559732e-06,4.254704215559732e-06
14.3,2.0842057803588558e-06,4.1684115607177115e-06,4.1684115607177115e-06
14.350000000000001,2.0420730089996723e-06,4.084146017999345e-06,4.084146017999345e-06
14.4,2.0009267796033933e-06,4.0018535592067865e-06,4.0018535592067865e-06
14.450000000000001,1.9607408822188708e-06,3.9214817644377415e-06,3.9214817644377415e-06
14.5,1.9214898846367844e-06,3.842979769273569e-06,3.842979769273569e-06
14.55,1.8831491069306657e-06,3.7662982138613313e-06,3.7662982138613313e-06
14.600000000000001,1.8456945969081473e-06,3.6913891938162946e-06,3.6913891938162946e-06
14.65,1.809103106437159e-06,3.618206212874318e-06,3.618206212874318e-06
14.700000000000001,1.7733520686132938e-06,3.5467041372265876e-06,3.5467041372265876e-06
14.75,1.738419575735986e-06,3.476839151471972e-06,3.476839151471972e-06
14.8,1.7042843580624282e-06,3.4085687161248563e-06,3.4085687161248563e-06
14.850000000000001,1.6709257633095096e-06,3.341851526619019e-06,3.341851526619019e-06
14.9,1.6383237368752126e-06,3.2766474737504253e-06,3.2766474737504253e-06
14.950000000000001,1.6064588027521232e-06,3.2129176055042463e-06,3.2129176055042463e-06
15.0,1.5753120451068227e-06,3.1506240902136453e-06,3.1506240902136453e-06
15.05,1.544865090499964e-06,3.089730180999928e-06,3.089730180999928e-06
15.100000000000001,1.5151000907229185e-06,3.030200181445837e-06,3.030200181445837e-06
15.15,1.4859997062278013e-06,2.9719994124556026e-06,2.9719994124556026e-06
15.200000000000001,1.457547090128653e-06,2.915094180257306e-06,2.915094180257306e-06
15.25,1.4297258727524538e-06,2.8594517455049075e-06,2.8594517455049075e-06
15.3,1.402520146719472e-06,2.805040293438944e-06,2.805040293438944e-06
15.350000000000001,1.375914452533319e-06,2.751828905066638e-06,2.751828905066638e-06
15.4,1.3498937646618127e-06,2.6997875293236254e-06,2.6997875293236254e-06
15.450000000000001,1.3244434780905463e-06,2.6488869561810925e-06,2.6488869561810925e-06
15.5,1.2995493953317709e-06,2.5990987906635418e-06,2.5990987906635418e-06
15.55,1.2751977138718584e-06,2.5503954277437167e-06,2.5503954277437167e-06
15.600000000000001,1.2513750140413242e-06,2.5027500280826484e-06,2.5027500280826484e-06
15.65,1.228068247291971e-06,2.456136494583942e-06,2.456136494583942e-06
15.700000000000001,1.205264724866351e-06,2.410529449732702e-06,2.410529449732702e-06
15.75,1.1829521068453203e-06,2.3659042136906406e-06,2.3659042136906406e-06
15.8,1.161118391559993e-06,2.322236783119986e-06,2.322236783119986e-06
15.850000000000001,1.139751905354975e-06,2.27950381070995e-06,2.27950381070995e-06
15.9,1.1188412926902226e-06,2.2376825853804453e-06,2.2376825853804453e-06
15.950000000000001,1.0983755065693942e-06,2.1967510131387884e-06,2.1967510131387884e-06
16.0,1.0783437992830222e-06,2.1566875985660443e-06,2.1566875985660443e-06
16.05,1.0587357134552664e-06,2.117471426910533e-06,2.117471426910533e-06
16.1,1.0395410733834728e-06,2.0790821467669455e-06,2.0790821467669455e-06
16.150000000000002,1.0207499766601384e-06,2.0414999533202767e-06,2.0414999533202767e-06
16.2,1.002352786067312e-06,2.004705572134624e-06,2.004705572134624e-06
16.25,9.843401217338107e-07,1.9686802434676214e-06,1.9686802434676214e-06
16.3,9.66702853546034e-07,1.933405707092068e-06,1.933405707092068e-06
16.35,9.494320938034593e-07,1.8988641876069185e-06,1.8988641876069185e-06
16.400000000000002,9.325191901102833e-07,1.8650383802205666e-06,1.8650383802205666e-06
16.45,9.159557184949679e-07,1.8319114369899358e-06,1.8319114369899358e-06
16.5,8.99733476749765e-07,1.79946695349953e-06,1.79946695349953e-06
16.55,8.838444779826082e-07,1.7676889559652164e-06,1.7676889559652164e-06
16.6,8.68280944374006e-07,1.736561888748012e-06,1.736561888748012e-06
16.650000000000002,8.530353011318853e-07,1.7060706022637707e-06,1.7060706022637707e-06
16.7,8.381001706375744e-07,1.6762003412751487e-06,1.6762003412751487e-06
16.75,8.234683667763638e-07,1.6469367335527275e-06,1.6469367335527275e-06
16.8,8.091328894463501e-07,1.6182657788927003e-06,1.6182657788927003e-06
16.85,7.95086919239462e-07,1.590173838478924e-06,1.590173838478924e-06
16.900000000000002,7.813238122888261e-07,1.5626476245776522e-06,1.5626476245776522e-06
16.95,7.67837095276828e-07,1.535674190553656e-06,1.535674190553656e-06
17.0,7.546204605984267e-07,1.5092409211968534e-06,1.5092409211968534e-06
17.05,7.416677616744981e-07,1.4833355233489963e-06,1.4833355233489963e-06
17.1,7.289730084101437e-07,1.4579460168202874e-06,1.4579460168202874e-06
17.150000000000002,7.165303627931114e-07,1.4330607255862229e-06,1.4330607255862229e-06
17.2,7.043341346276382e-07,1.4086682692552764e-06,1.4086682692552764e-06
17.25,6.92378777399188e-07,1.384757554798376e-06,1.384757554798376e-06
17.3,6.806588842657417e-07,1.3613177685314834e-06,1.3613177685314834e-06
17.35,6.691691841714212e-07,1.3383383683428423e-06,1.3383383683428423e-06
17.400000000000002,6.579045380784112e-07,1.3158090761568225e-06,1.3158090761568225e-06
17.45,6.468599353132658e-07,1.2937198706265315e-06,1.2937198706265315e-06
17.5,6.360304900238296e-07,1.2720609800476591e-06,1.2720609800476591e-06
17.55,6.254114377431532e-07,1.2508228754863064e-06,1.2508228754863064e-06
17.6,6.149981320568803e-07,1.2299962641137606e-06,1.2299962641137606e-06
17.650000000000002,6.047860413707385e-07,1.209572082741477e-06,1.209572082741477e-06
17.7,5.947707457748665e-07,1.189541491549733e-06,1.189541491549733e-06
17.75,5.849479340018279e-07,1.1698958680036559e-06,1.1698958680036559e-06
17.8,5.753134004752846e-07,1.1506268009505692e-06,1.1506268009505692e-06
17.85,5.658630424463825e-07,1.131726084892765e-06,1.131726084892765e-06
17.900000000000002,5.565928572150334e-07,1.1131857144300668e-06,1.1131857144300668e-06
17.95,5.474989394333577e-07,1.0949978788667155e-06,1.0949978788667155e-06
18.0,5.385774784886485e-07,1.077154956977297e-06,1.077154956977297e-06
18.05,5.298247559633221e-07,1.0596495119266442e-06,1.0596495119266442e-06
18.1,5.212371431693843e-07,1.0424742863387686e-06,1.0424742863387686e-06
18.150000000000002,5.128110987550498e-07,1.0256221975100997e-06,1.0256221975100997e-06
18.2,5.045431663812202e-07,1.0090863327624404e-06,1.0090863327624404e-06
18.25,4.964299724656046e-07,9.928599449312092e-07,9.928599449312092e-07
18.3,4.884682239923548e-07,9.769364479847096e-07,9.769364479847096e-07
18.35,4.806547063851378e-07,9.613094127702755e-07,9.613094127702755e-07
18.400000000000002,4.729862814416611e-07,9.459725628833222e-07,9.459725628833222e-07
18.45,4.6545988532772016e-07,9.309197706554403e-07,9.309197706554403e-07
18.5,4.580725266289041e-07,9.161450532578082e-07,9.161450532578082e-07
18.55,4.508212844581689e-07,9.016425689163378e-07,9.016425689163378e-07
18.6,4.4370330661752763e-07,8.874066132350553e-07,8.874066132350553e-07
18.650000000000002,4.3671580781218876e-07,8.734316156243775e-07,8.734316156243775e-07
