Q,J_1s_one_electron,J_2s_one_electron,J_2p_one_electron,J_1s(2),J_2s(2),J_2p(4),J_total_carbon
2.4000000000000004,0.08383142678616662,0.007636025395149211,0.038856483839913074,0.16766285357233324,0.015272050790298423,0.1554259353596523,0.3383608397222839
2.45,0.08283996327433456,0.007266964850818452,0.036396816428197955,0.16567992654866912,0.014533929701636904,0.14558726571279182,0.32580112196309785
2.5,0.08184481646014656,0.006968947323164658,0.0340997512210063,0.16368963292029312,0.013937894646329316,0.1363990048840252,0.3140265324506476
2.5500000000000003,0.0808466226626074,0.006730875939955136,0.03195448555591253,0.1616932453252148,0.013461751879910272,0.12781794222365012,0.30297293942877523
2.6,0.07984600461275523,0.006543061168339483,0.02995088124689304,0.15969200922551047,0.013086122336678966,0.11980352498757216,0.2925816565497616
2.6500000000000004,0.07884357099244488,0.006397067102732782,0.028079436854444976,0.15768714198488976,0.012794134205465563,0.1123177474177799,0.28279902360813525
2.7,0.07783991601546612,0.00628557172873587,0.026331258259146045,0.15567983203093225,0.01257114345747174,0.10532503303658418,0.27357600852498815
2.75,0.07683561905049063,0.006202240384411136,0.024698028318254267,0.15367123810098127,0.012404480768822272,0.09879211327301707,0.2648678321428206
2.8000000000000003,0.07583124428523247,0.006141611567994498,0.0231719762159604,0.15166248857046494,0.012283223135988995,0.0926879048638416,0.25663361657029554
2.85,0.07482734043110388,0.006098994206911413,0.02174584697958684,0.14965468086220776,0.012197988413822827,0.08698338791834737,0.24883605719437796
2.9000000000000004,0.0738244404675508,0.006070375497279609,0.020412871521371733,0.1476488809351016,0.012140750994559218,0.08165148608548693,0.24144111801514773
2.95,0.07282306142516275,0.00605233843831177,0.019166737474190974,0.1456461228503255,0.01210467687662354,0.0766669498967639,0.23441774962371292
3.0,0.07182370420656792,0.006041988216139259,0.018001561015997557,0.14364740841313584,0.012083976432278518,0.07200624406399023,0.22773762890940458
3.0500000000000003,0.070826853444048,0.0060368866318236125,0.016911859818810222,0.141653706888096,0.012073773263647225,0.06764743927524089,0.22137491942698412
3.1,0.06983297739273817,0.006034993815029281,0.01589252721116277,0.13966595478547633,0.012069987630058562,0.06357010884465109,0.21530605126018598
3.1500000000000004,0.06884252785821503,0.0060346165151842854,0.014938807605861804,0.13768505571643005,0.012069233030368571,0.059755230423447214,0.20950951917024585
3.2,0.0678559401572216,0.006034362313833341,0.014046273215885509,0.1357118803144432,0.012068724627666682,0.056185092863542035,0.2039656978056519
3.25,0.06687363311022965,0.0060330991537215556,0.013210802058788376,0.1337472662204593,0.012066198307443111,0.0528432082351535,0.1986566727630559
3.3000000000000003,0.06589600906450063,0.0060299196308035985,0.012428557232817689,0.13179201812900126,0.012059839261607197,0.049714228931270754,0.19356608632187922
3.35,0.06492345394627243,0.006024109544062789,0.011695967435073217,0.12984690789254485,0.012048219088125579,0.04678386974029287,0.1886789967209633
3.4000000000000004,0.0639563373406732,0.006015120244221395,0.011009708682612267,0.1279126746813464,0.01203024048844279,0.04403883473044907,0.18398174990023825
3.45,0.06299501259794427,0.006002544365805228,0.010366687190728885,0.12599002519588853,0.012005088731610457,0.04146674876291554,0.17946186269041453
3.5,0.06203981696454057,0.005986094567423545,0.009764023358154251,0.12407963392908114,0.01197218913484709,0.039056093432617005,0.17510791649654525
3.5500000000000003,0.0610910717376709,0.0059655849424847885,0.009199036806176609,0.1221821434753418,0.011931169884969577,0.036796147224706435,0.17090946058501783
3.6,0.06014908244183905,0.005940914796918561,0.008669232417288106,0.1202981648836781,0.011881829593837122,0.03467692966915242,0.16685692414666764
3.6500000000000004,0.05921413902595186,0.005912054521902302,0.008172287318629875,0.11842827805190372,0.011824109043804603,0.0326891492745195,0.16294153637022782
3.7,0.0582865160795705,0.005879033318225685,0.007706038755979737,0.116573032159141,0.01175806663645137,0.03082415502391895,0.15915525381951132
3.75,0.057366473066896066,0.0058419285549209865,0.00726847280511033,0.11473294613379213,0.011683857109841973,0.02907389122044132,0.15549069446407543
3.8000000000000003,0.05645425457710048,0.005800856568313036,0.006857713868880897,0.11290850915420096,0.011601713136626071,0.027430855475523586,0.15194107776635063
3.85,0.05555009058963749,0.0057559647288742185,0.0064720149102849445,0.11110018117927498,0.011511929457748437,0.025888059641139778,0.1485001702781632
3.9000000000000004,0.05465419675319606,0.005707424622385756,0.00610974837375752,0.10930839350639213,0.011414849244771512,0.02443899349503008,0.14516223624619373
3.95,0.053766774676990106,0.005655426209080313,0.0057693977492694415,0.10753354935398021,0.011310852418160626,0.023077590997077766,0.1419219927692186
4.0,0.05288801223311208,0.005600172839840763,0.00544954973603778,0.10577602446622417,0.011200345679681527,0.02179819894415112,0.1387745690900568
4.05,0.052018083868715745,0.005541877022315315,0.005148886965013513,0.10403616773743149,0.01108375404463063,0.02059554786005405,0.13571546964211617
4.1000000000000005,0.05115715092683213,0.005480756842130321,0.004866181241629946,0.10231430185366426,0.010961513684260642,0.019464724966519784,0.13274054050444467
4.15,0.05030536197466469,0.005417032955379075,0.0046002872725807095,0.10061072394932938,0.01083406591075815,0.018401149090322838,0.12984593895041036
4.2,0.04946285313825227,0.005350926078367271,0.004350136842621958,0.09892570627650454,0.010701852156734542,0.017400547370487834,0.12702810580372692
4.25,0.04862974844243369,0.005282654909323061,0.004114733409544588,0.09725949688486737,0.010565309818646122,0.016458933638178352,0.12428374034169185
4.3,0.04780616015509273,0.005212434424540975,0.0038931470875272164,0.09561232031018546,0.01042486884908195,0.015572588350108866,0.12160977750937628
4.3500000000000005,0.04699218913470928,0.005140474498324152,0.0036845099910527202,0.09398437826941856,0.010280948996648304,0.014738039964210881,0.11900336723027775
4.4,0.046187925180289136,0.005066978802208992,0.003488011913445567,0.09237585036057827,0.010133957604417983,0.013952047653782268,0.11646185561877853
4.45,0.04539344738279217,0.004992143944382491,0.0033028963158621316,0.09078689476558434,0.009984287888764981,0.013211585263448527,0.11398276791779785
4.5,0.044608824477226354,0.0049161588150095446,0.003128456604241633,0.08921764895445271,0.009832317630019089,0.012513826416966531,0.11156379300143833
4.55,0.04383411519462181,0.0048392041074420715,0.002964032673302067,0.08766823038924362,0.009678408214884143,0.011856130693208268,0.10920276929733602
4.6000000000000005,0.043069368613146294,0.0047614519890442925,0.0028090076981461503,0.08613873722629259,0.009522903978088585,0.011236030792584601,0.10689767199696577
4.65,0.04231462450766975,0.0046830658986928946,0.0026628051554295606,0.0846292490153395,0.009366131797385789,0.010651220621718242,0.10464660143444354
4.7,0.04156991369713104,0.004604200450945517,0.0025248860573412004,0.08313982739426208,0.009208400901891034,0.010099544229364802,0.10244777252551793
4.75,0.04083525838910525,0.004525001429459603,0.0023947463828569125,0.0816705167782105,0.009050002858919206,0.00957898553142765,0.10029950516855735
4.800000000000001,0.040110672521013226,0.004445605854524752,0.0022719146918578036,0.08022134504202645,0.008891211709049504,0.009087658767431214,0.09820021551850718
4.8500000000000005,0.03939616209745837,0.0043661421115801895,0.002155949908756722,0.07879232419491675,0.008732284223160379,0.008623799635026888,0.09614840805310403
4.9,0.03869172552321677,0.004286730129355587,0.002046439263255436,0.07738345104643354,0.008573460258711174,0.008185757053021743,0.09414266835816645
4.95,0.03799735393144765,0.0042074815978259865,0.0019429963767652095,0.0759947078628953,0.008414963195651973,0.007771985507060838,0.09218165656560812
5.0,0.03731303150672979,0.004128500217534394,0.0018452594838686749,0.07462606301345957,0.008257000435068789,0.0073810379354746995,0.09026410138400306
5.050000000000001,0.03663873580256728,0.004049881973030733,0.0017528897789854335,0.07327747160513456,0.008099763946061466,0.007011559115941734,0.08838879466713775
5.1000000000000005,0.0359744380530445,0.0039717154242226525,0.0016655698791315091,0.071948876106089,0.007943430848445305,0.0066622795165260365,0.08655458647106033
5.15,0.03532010347834421,0.0038940820103494545,0.0015830023943373232,0.07064020695668842,0.007788164020698909,0.006332009577349293,0.08476038055473663
5.2,0.034675691583877025,0.003817056362090563,0.0015049085979140205,0.06935138316775405,0.007634112724181126,0.006019634391656082,0.08300513028359126
5.25,0.03404115645280114,0.003740706618017995,0.0014310271893369084,0.06808231290560228,0.00748141323603599,0.005724108757347634,0.0812878348989859
5.300000000000001,0.03341644703174225,0.0036650947422104453,0.001361113143050924,0.0668328940634845,0.0073301894844208905,0.005444452572203696,0.07960753612010908
5.3500000000000005,0.0328015074095519,0.0035902768403754714,0.0012949366369993066,0.0656030148191038,0.007180553680750943,0.005179746547997226,0.07796331504785198
5.4,0.032196277088969716,0.0035163034722853824,0.0012322820551358994,0.06439255417793943,0.007032606944570765,0.004929128220543598,0.0763542893430538
5.45,0.03160069125108104,0.003443219958730252,0.0011729470586064915,0.06320138250216208,0.006886439917460504,0.004691788234425966,0.07477961065404855
5.5,0.031014681012485185,0.0033710666815353185,0.0011167417206777016,0.06202936202497037,0.006742133363070637,0.0044669668827108065,0.07323846227075181
5.550000000000001,0.0304381736751128,0.003299879375486616,0.0010634877208555687,0.0608763473502256,0.006599758750973232,0.004253950883422275,0.07173005698462111
5.6000000000000005,0.029871092968651893,0.0032296894112637167,0.0010130175939723626,0.059742185937303786,0.006459378822527433,0.00405207037588945,0.07025363513572067
5.65,0.029313359285562057,0.0031605240686971197,0.0009651740303311759,0.058626718571124115,0.006321048137394239,0.0038606961213247036,0.06880846282984306
5.7,0.028764889908675324,0.003092406799854712,0.0009198092232855872,0.05752977981735065,0.006184813599709424,0.003679236893142349,0.06739383031020242
5.75,0.028225599231398984,0.003025357481620685,0.0008767842608977122,0.05645119846279797,0.00605071496324137,0.003507137043590849,0.06600905046963018
5.800000000000001,0.027695398970552027,0.0029593926575650496,0.0008359685585640437,0.055390797941104054,0.005918785315130099,0.003343874234256175,0.06465345749049033
5.8500000000000005,0.027174198371881574,0.00289452576901543,0.0007972393297260562,0.05434839674376315,0.00578905153803086,0.0031889573189042247,0.06332640560069823
5.9,0.02666190440831912,0.0028307673753378854,0.0007604810919930223,0.05332380881663824,0.005661534750675771,0.003041924367972089,0.0620272679352861
5.95,0.026158421971049246,0.0027681253635126325,0.0007255852061992121,0.05231684394209849,0.005536250727025265,0.0029023408247968482,0.0607554354939206
6.0,0.025663654053474403,0.002706605147155682,0.0006924494460977208,0.051327308106948806,0.005413210294311364,0.002769797784390883,0.05951031618565105
6.050000000000001,0.02517750192817005,0.002646209855190547,0.0006609775965598058,0.0503550038563401,0.005292419710381094,0.002643910386239223,0.05829133395296041
6.1000000000000005,0.02469986531693356,0.0025869405104169407,0.0006310790783027791,0.04939973063386712,0.0051738810208338815,0.0025243163132111163,0.05709792796791212
6.15,0.024230642554038707,0.002528796198257138,0.0006026685973121438,0.048461285108077415,0.005057592396514276,0.002410674389248575,0.05592955189384027
6.2,0.02376973074281517,0.002471774225986791,0.0005756658172557079,0.04753946148563034,0.004943548451973582,0.0023026632690228317,0.05478567320662675
6.25,0.023317025905678915,0.00241587027277646,0.0005499950533095954,0.04663405181135783,0.00483174054555292,0.0021999802132383816,0.05366577257014913
6.300000000000001,0.02287242312774524,0.002361078530883993,0.0005255849859292096,0.04574484625549048,0.004722157061767986,0.0021023399437168386,0.0525693432609753
6.3500000000000005,0.022435816694161313,0.002307391838346975,0.0005023683932029547,0.044871633388322625,0.00461478367669395,0.0020094735728118187,0.05149589063782839
6.4,0.022007100221299196,0.0022548018035294737,0.0004802819005235057,0.04401420044259839,0.004509603607058947,0.0019211276020940228,0.05044493165175136
6.45,0.0215861667819543,0.0022032989218789822,0.0004592657464012801,0.0431723335639086,0.0044065978437579645,0.0018370629856051205,0.049415994393271684
6.5,0.021172909024696866,0.002152872685248184,0.00043926356332797033,0.04234581804939373,0.004305745370496368,0.0017570542533118813,0.04840861767320198
6.550000000000001,0.02076721928752671,0.002103511684132617,0.00042022217267512066,0.04153443857505342,0.004207023368265234,0.0016808886907004827,0.04742235063401914
6.6000000000000005,0.02036898970598327,0.0020552037031697835,0.00040209139268419374,0.04073797941196654,0.004110407406339567,0.001608365570736775,0.046456752389042885
6.65,0.019978112315864188,0.002007935810238119,0.00038482385867080054,0.039956224631728376,0.004015871620476238,0.0015392954346832022,0.045511391686887816
6.7,0.019594479150706827,0.0019616944394859155,0.00036837485462718936,0.039188958301413654,0.003923388878971831,0.0014734994185087575,0.044585846598894245
6.75,0.01921798233418714,0.0019164654686108819,0.00035270215546401686,0.03843596466837428,0.0038329309372217638,0.0014108086218560674,0.04367970422745211
6.800000000000001,0.018848514167590622,0.0018722342907009338,0.00033776587918524134,0.037697028335181244,0.0037444685814018676,0.0013510635167409653,0.04279256043332407
6.8500000000000005,0.018485967212509526,0.0018289858809361148,0.00032352834833896706,0.03697193442501905,0.0036579717618722297,0.0012941133933558682,0.04192401958024715
6.9,0.01813023436891979,0.0017867048584404568,0.000309953960132516,0.03626046873783958,0.0035734097168809136,0.001239815840530064,0.041073694295250554
6.95,0.017781208948790216,0.0017453755435612925,0.00029700906464219566,0.03556241789758043,0.003490751087122585,0.0011880362585687827,0.0402412052432718
7.0,0.017438784745374938,0.0017049820108420565,0.0002846618505873761,0.034877569490749875,0.003409964021684113,0.0011386474023495044,0.0394261809147835
7.050000000000001,0.017102856098338642,0.0016655081379431456,0.000272882238174848,0.034205712196677285,0.0033310162758862913,0.001091528952699392,0.03862825742526297
7.1000000000000005,0.016773317954862327,0.0016269376507540023,0.0002616417785531899,0.033546635909724655,0.0032538753015080046,0.0010465671142127597,0.03784707832544542
7.15,0.01645006592687503,0.001589254164928284,0.00025091355944822414,0.03290013185375006,0.003178508329856568,0.0010036542377928966,0.03708229442139953
7.2,0.016132996344555044,0.0015524412240629207,0.00024067211657977786,0.03226599268911009,0.0031048824481258413,0.0009626884663191114,0.03633356360355504
7.25,0.01582200630624145,0.0015164823347309788,0.00023089335048702588,0.0316440126124829,0.0030329646694619576,0.0009235734019481035,0.03560055068389296
7.300000000000001,0.015516993724894405,0.001481360998567691,0.0002215544484148553,0.03103398744978881,0.002962721997135382,0.0008862177936594212,0.03488292724058362
7.3500000000000005,0.015217857371239868,0.0014470607415987327,0.00021263381093707776,0.030435714742479737,0.0028941214831974655,0.0008505352437483111,0.03418037146942551
7.4,0.01492449691373156,0.0014135651409898724,0.00020411098301406045,0.02984899382746312,0.002827130281979745,0.0008164439320562418,0.03349256804149911
7.45,0.01463681295546022,0.0013808578493875318,0.00019596658920257687,0.02927362591092044,0.0027617156987750635,0.0007838663568103075,0.03281920796650581
7.5,0.014354707068137098,0.0013489226170105308,0.00018818227275448825,0.028709414136274196,0.0026978452340210616,0.000752729091017953,0.03215998846131321
7.550000000000001,0.014078081823275575,0.0013177433116444085,0.00018074063835837526,0.02815616364655115,0.002635486623288817,0.000722962553433501,0.03151461282327347
7.6000000000000005,0.013806840820691826,0.001287303936681192,0.0001736251982945321,0.027613681641383652,0.002574607873362384,0.0006945007931781285,0.030882790307924166
7.65,0.013540888714442052,0.0012575886473393113,0.00016682032178889792,0.027081777428884103,0.0025151772946786226,0.0006672812871555917,0.03026423601071832
7.7,0.01328013123631094,0.0012285817651905824,0.00016031118736562478,0.02656026247262188,0.002457163530381165,0.0006412447494624991,0.029658670752465543
7.75,0.013024475216962535,0.0012002677911137232,0.00015408373801112775,0.02604895043392507,0.0024005355822274465,0.000616334952044511,0.02906582096819703
7.800000000000001,0.012773828604861665,0.001172631416786786,0.00014812463897471198,0.02554765720972333,0.002345262833573572,0.0005924985558988479,0.02848541859919575
7.8500000000000005,0.012528100483070825,0.0011456575348241485,0.0001424212380422842,0.02505620096614165,0.002291315069648297,0.0005696849521691368,0.027917200987959082
7.9,0.012287201084024148,0.0011193312476572828,0.00013696152813028747,0.024574402168048296,0.0022386624953145656,0.0005478461125211499,0.027360910775884012
7.95,0.012051041802377082,0.0010936378752524568,0.0001317341120569133,0.024102083604754163,0.0021872757505049137,0.0005269364482276532,0.02681629580348673
8.0,0.01181953520602703,0.0010685629617527305,0.0001267281693568822,0.02363907041205406,0.002137125923505461,0.0005069126774275288,0.026283109012987048
8.05,0.011592595045397237,0.001044092281126157,0.00012193342501470187,0.023185190090794474,0.002088184562252314,0.0004877337000588075,0.025761108353105595
8.1,0.011370136261073053,0.0010202118418969196,0.0001173401199993489,0.022740272522146106,0.0020404236837938392,0.0004693604799973956,0.02525005668593734
8.15,0.011152074989876568,0.000996907891031234,0.00011293898349081363,0.022304149979753135,0.001993815782062468,0.0004517559339632545,0.024749721695778857
8.200000000000001,0.010938328569462833,0.0009741669170452459,0.00010872120669594884,0.021876657138925667,0.0019483338340904918,0.00043488482678379536,0.024259875799799952
8.25,0.010728815541517597,0.0009519756523977515,0.00010467841815758366,0.021457631083035195,0.001903951304795503,0.00041871367263033465,0.02378029606046103
8.3,0.010523455653633806,0.0009303210752264817,0.00010080266046696366,0.021046911307267612,0.0018606421504529635,0.00040321064186785464,0.02331076409958843
8.35,0.010322169859941263,0.0009091904104828002,9.7086368295267e-05,0.020644339719882526,0.0018183808209656005,0.000388345473181068,0.022851066014029194
8.4,0.010124880320560775,0.0008885711305159834,9.352234766525542e-05,0.02024976064112155,0.0017771422610319669,0.0003740893906610217,0.022400992292814538
8.450000000000001,0.009931510399951765,0.0008684509551548487,9.010375638908896e-05,0.01986302079990353,0.0017369019103096973,0.00036041502555635586,0.021960337735769584
8.5,0.009741984664219275,0.00084881785133121,8.682408560296292e-05,0.01948396932843855,0.00169763570266242,0.00034729634241185167,0.021528901373512824
8.55,0.009556228877443862,0.0008296600322866227,8.367714233356246e-05,0.019112457754887725,0.0016593200645732453,0.00033470856933424985,0.02110648638879522
8.6,0.00937416999709538,0.0008109659564010072,8.06570330353799e-05,0.01874833999419076,0.0016219319128020144,0.0003226281321415196,0.020692900039134293
8.65,0.009195736168588877,0.0007927243256790326,7.775814804172091e-05,0.018391472337177753,0.0015854486513580653,0.00031103259216688366,0.020287953580702702
8.700000000000001,0.009020856719038784,0.000774924083927646,7.497514687577182e-05,0.018041713438077568,0.001549848167855292,0.0002999005875030873,0.019891462193435946
8.75,0.008849462150264848,0.0007575544146557267,7.230294437140432e-05,0.017698924300529696,0.0015151088293114533,0.0002892117774856173,0.01950324490732677
8.8,0.008681484131101192,0.0007406047387246461,6.973669755649421e-05,0.017362968262202384,0.0014812094774492922,0.00027894679022597685,0.019123124529877654
8.85,0.008516855489057661,0.0007240647117764258,6.727179325442737e-05,0.017033710978115322,0.0014481294235528517,0.0002690871730177095,0.018750927574685883
8.9,0.008355510201380199,0.0007079242214642122,6.490383636217399e-05,0.016711020402760398,0.0014158484429284243,0.00025961534544869595,0.018386484191137517
8.950000000000001,0.008197383385555285,0.0006921733845079905,6.262863876585454e-05,0.01639476677111057,0.001384346769015981,0.00025051455506341816,0.01802962809518997
9.0,0.008042411289301058,0.0006768025435967169,6.04422088570912e-05,0.016084822578602116,0.0013536050871934338,0.0002417688354283648,0.017680196501223915
9.05,0.007890531280086016,0.0006618022641564645,5.834074161566595e-05,0.015781062560172032,0.001323604528312929,0.0002333629664626638,0.017338030054947624
9.1,0.007741681834214251,0.0006471633310026802,5.632060922608911e-05,0.015483363668428502,0.0012943266620053604,0.00022528243690435643,0.01700297276733822
9.15,0.0075958025255141665,0.0006328767448932329,5.437835219763096e-05,0.015191605051028333,0.0012657534897864658,0.00021751340879052383,0.016674871949605322
9.200000000000001,0.007452834013666142,0.0006189337189976511,5.2510670959201004e-05,0.014905668027332284,0.0012378674379953023,0.00021004268383680402,0.01635357814916439
9.25,0.00731271803220257,0.0006053256752967011,5.0714417902168534e-05,0.01462543606440514,0.0012106513505934023,0.00020285767160867414,0.016038945086607217
9.3,0.007175397376212262,0.0005920442409253328,4.898658984582636e-05,0.014350794752424524,0.0011840884818506655,0.00019594635938330543,0.015730829593658496
9.35,0.0070408158897795935,0.0005790812444709567,4.732432090170457e-05,0.014081631779559187,0.0011581624889419133,0.0001892972836068183,0.015429091552107919
9.4,0.006908918453187042,0.0005664287122380083,4.57248757143503e-05,0.013817836906374083,0.0011328574244760165,0.0001828995028574012,0.015133593833707501
9.450000000000001,0.006779650969908582,0.0005540788644888568,4.4185643057516455e-05,0.013559301939817164,0.0011081577289777135,0.00017674257223006582,0.014844202241024944
9.5,0.0066529603534196905,0.0005420241116702286,4.270412976594055e-05,0.013305920706839381,0.0010840482233404572,0.0001708165190637622,0.0145607854492436
9.55,0.006528794513848513,0.0005302570506335332,4.1277954984061615e-05,0.013057589027697027,0.0010605141012670664,0.00016511181993624646,0.01428321494890034
9.600000000000001,0.006407102344491436,0.0005187704608567284,3.990484471411591e-05,0.012814204688982872,0.0010375409217134569,0.00015961937885646365,0.014011364989552792
9.65,0.006287833708214886,0.0005075573006746622,3.858262664707663e-05,0.012575667416429771,0.0010151146013493244,0.0001543305065883065,0.013745112524367402
9.700000000000001,0.006170939423764126,0.0004966107035241905,3.730922526086705e-05,0.012341878847528251,0.000993221407048381,0.0001492369010434682,0.013484337155620101
9.75,0.006056371251998616,0.0004859239742097766,3.608265717118082e-05,0.012112742503997232,0.0009718479484195531,0.00014433062868472328,0.013228921081101509
9.8,0.005944081882072261,0.000475490585194704,3.49010267210901e-05,0.011888163764144522,0.000950981170389408,0.0001396041068843604,0.01297874904141829
