Q,J_1s_one_electron,J_2s_one_electron,J_2p_one_electron,J_1s(2),J_2s(2),J_2p(2),J_total_carbon
1.55,0.12136783531505006,0.014660553256755911,0.07308386451423766,0.24273567063010013,0.029321106513511823,0.14616772902847533,0.4182245061720873
1.6,0.11961878858510928,0.01289184788140777,0.06632889442363926,0.23923757717021857,0.02578369576281554,0.13265778884727852,0.39767906178031265
1.6500000000000001,0.11785078360016729,0.011513143018493403,0.06021105461151822,0.23570156720033458,0.023026286036986806,0.12042210922303644,0.3791499624603578
1.7000000000000002,0.11606618075925078,0.010451196729973055,0.054673051008715216,0.23213236151850156,0.02090239345994611,0.10934610201743043,0.36238085699587813
1.75,0.11426729495975388,0.009644473544871262,0.04966162672970327,0.22853458991950776,0.019288947089742523,0.09932325345940654,0.3471467904686568
1.8,0.11245639116607554,0.009041557096954311,0.04512759877894741,0.2249127823321511,0.018083114193908623,0.09025519755789482,0.33325109408395454
1.85,0.11063568033520486,0.008599719681761155,0.04102578543261775,0.22127136067040973,0.01719943936352231,0.0820515708652355,0.3205223708991675
1.9000000000000001,0.10880731570471247,0.008283649823619697,0.03731485859684229,0.21761463140942494,0.016567299647239395,0.07462971719368458,0.3088116482503489
1.9500000000000002,0.10697338944595207,0.00806433227378014,0.033957147322274964,0.21394677889190414,0.01612866454756028,0.06791429464454993,0.29798973808401436
2.0,0.10513592968269886,0.00791807075931629,0.03091841214279504,0.21027185936539772,0.01583614151863258,0.06183682428559008,0.2879448251696204
2.0500000000000003,0.10329689787297044,0.00782564154706526,0.028167604759642608,0.2065937957459409,0.01565128309413052,0.056335209519285216,0.2785802883593566
2.1,0.10145818654940932,0.007771564921608726,0.025676623577330963,0.20291637309881863,0.015543129843217452,0.05135324715466193,0.26981275009669803
2.15,0.09962161741139865,0.007743481582435683,0.023420072503246753,0.1992432348227973,0.015486963164871366,0.04684014500649351,0.26157034299416215
2.2,0.09778893976009988,0.0077316214342724385,0.021375028066152366,0.19557787952019975,0.015463242868544877,0.04275005613230473,0.2537911785210494
2.25,0.09596182926587424,0.007728353053355451,0.019520818136053608,0.19192365853174848,0.015456706106710901,0.039041636272107216,0.2464220009105666
2.3000000000000003,0.09414188705606162,0.007727803104064135,0.017838814212271764,0.18828377411212324,0.01545560620812827,0.03567762842454353,0.23941700874479505
2.35,0.09233063910978191,0.007725536046952232,0.016312238285050035,0.18466127821956382,0.015451072093904464,0.03262447657010007,0.23273682688356837
2.4000000000000004,0.09052953594525673,0.0077182855491682995,0.014925984586267118,0.18105907189051346,0.015436571098336599,0.029851969172534236,0.2263476121613843
2.45,0.0887399525841572,0.007703730036064101,0.013666456061781889,0.1774799051683144,0.015407460072128202,0.027332912123563778,0.2202202773640064
2.5,0.08696318877672385,0.007680305781536527,0.01252141507047889,0.1739263775534477,0.015360611563073053,0.02504283014095778,0.21432981925747854
2.5500000000000003,0.0852004694709168,0.007647051810292403,0.011479847603406706,0.1704009389418336,0.015294103620584806,0.022959695206813412,0.20865473776923182
2.6,0.08345294550859823,0.007603481672430135,0.010531840189957353,0.16690589101719647,0.01520696334486027,0.021063680379914705,0.20317653474197145
2.6500000000000004,0.08172169453161539,0.00754947784985462,0.009668468593520458,0.16344338906323078,0.01509895569970924,0.019336937187040916,0.19787928194998092
2.7,0.08000772208058077,0.007485205168989687,0.008881697378590264,0.16001544416116154,0.014970410337979374,0.01776339475718053,0.19274924925632145
2.75,0.07831196286911665,0.0074110401309859615,0.008164289441430278,0.1566239257382333,0.014822080261971923,0.016328578882860555,0.18777458488306578
2.8000000000000003,0.07663528221645412,0.0073275135361311125,0.0075097246272291035,0.15327056443290824,0.014655027072262225,0.015019449254458207,0.18294504075962864
2.85,0.0749784776216252,0.007235264180789505,0.00691212660087023,0.1499569552432504,0.01447052836157901,0.01382425320174046,0.17825173680656986
2.9000000000000004,0.07334228046302653,0.007135001750170703,0.006366197190451219,0.14668456092605306,0.014270003500341405,0.012732394380902437,0.1736869588072969
2.95,0.07172735780778224,0.007027477325428518,0.005867157478597864,0.14345471561556447,0.014054954650857036,0.011734314957195728,0.16924398522361725
3.0,0.07013431431590997,0.006913460175386249,0.005410694973796324,0.14026862863181994,0.013826920350772497,0.010821389947592647,0.16491693893018508
3.0500000000000003,0.06856369422482998,0.006793719717344215,0.0049929162504931636,0.13712738844965996,0.01358743943468843,0.009985832500986327,0.16070066038533473
3.1,0.06701598340027125,0.006669011713119537,0.004610304501175063,0.1340319668005425,0.013338023426239074,0.009220609002350126,0.1565905992291317
3.1500000000000004,0.06549161144025277,0.0065400679202680286,0.004259681495252836,0.13098322288050554,0.013080135840536057,0.008519362990505671,0.15258272171154727
3.2,0.06399095381967194,0.006407588548356871,0.00393817348797995,0.1279819076393439,0.012815177096713742,0.0078763469759599,0.14867343171201752
3.25,0.06251433406397029,0.006272236979690986,0.0036431806675401362,0.12502866812794058,0.012544473959381972,0.0072863613350802724,0.1448595034224028
3.3000000000000003,0.061062025941252124,0.006134636306075812,0.0033723497696720103,0.12212405188250425,0.012269272612151624,0.006744699539344021,0.1411380240339999
3.35,0.05963425566297163,0.005995367310637187,0.0031235495268885282,0.11926851132594327,0.011990734621274373,0.0062470990537770565,0.13750634500099468
3.4000000000000004,0.05823120408389582,0.005854967588660647,0.0028948486537132834,0.11646240816779165,0.011709935177321294,0.005789697307426567,0.1339620406525395
3.45,0.05685300889262738,0.0057139315557804896,0.0026844961004877732,0.11370601778525476,0.011427863111560979,0.0053689922009755465,0.1305028730977913
3.5,0.05549976678467291,0.00557271113728483,0.0024909033363480146,0.11099953356934582,0.01114542227456966,0.004981806672696029,0.1271267625166115
3.5500000000000003,0.05417153561090309,0.005431716970205786,0.002312628447242397,0.10834307122180618,0.010863433940411572,0.004625256894484794,0.12383176205670256
3.6,0.05286833649516575,0.0052913199814229915,0.0021483618576377777,0.1057366729903315,0.010582639962845983,0.0042967237152755555,0.12061603666845304
3.6500000000000004,0.05159015591561831,0.00515185323123309,0.001996913504966111,0.10318031183123662,0.01030370646246618,0.003993827009932222,0.11747784530363503
3.7,0.05033694774494045,0.005013613933581416,0.0018572013140854262,0.1006738954898809,0.010027227867162833,0.0037144026281708525,0.11441552598521458
3.75,0.049108635245005236,0.004876865582137702,0.0017282408353599117,0.09821727049001047,0.009753731164275404,0.0034564816707198234,0.1114274833250057
3.8000000000000003,0.047905113011974546,0.004741840126237423,0.0016091359246060576,0.09581022602394909,0.009483680252474846,0.003218271849212115,0.10851217812563604
3.85,0.0467262488682887,0.004608740152920188,0.0014990703561949988,0.0934524977365774,0.009217480305840376,0.0029981407123899975,0.10566811875480778
3.9000000000000004,0.04557188569868324,0.004477741041309128,0.0013973002722026675,0.09114377139736649,0.008955482082618257,0.002794600544405335,0.10289385402439008
3.95,0.04444184322808825,0.004348993063754438,0.0013031473808836531,0.0888836864561765,0.008697986127508876,0.0026062947617673062,0.1001879673454527
4.0,0.043335919739875814,0.00422262341481736,0.0012159928270389264,0.08667183947975163,0.00844524682963472,0.002431985654077853,0.09754907196346421
4.05,0.042253893733302954,0.0040987381545588,0.0011352716650990693,0.08450778746660591,0.0081974763091176,0.0022705433301981387,0.09497580710592164
4.1000000000000005,0.04119552551917243,0.003977424056936899,0.0010604678730722456,0.08239105103834486,0.007954848113873798,0.0021209357461444913,0.09246683489836316
4.15,0.04016055875285781,0.0038587503575896204,0.0009911098520743403,0.08032111750571562,0.007717500715179241,0.0019822197041486807,0.09002083792504353
4.2,0.03914872190408372,0.0037427703980288524,0.0009267663620379779,0.07829744380816744,0.007485540796057705,0.0018535327240759558,0.0876365173283011
4.25,0.03815972966328419,0.0036295231654283337,0.0008670428494024605,0.07631945932656838,0.0072590463308566675,0.001734085698804921,0.08531259135622997
4.3,0.037193284284886066,0.0035190347288606354,0.0008115781272082103,0.07438656856977213,0.007038069457721271,0.0016231562544164206,0.08304779428190982
4.3500000000000005,0.036249076868298195,0.003411319574122635,0.0007600413721777527,0.07249815373659639,0.00682263914824527,0.0015200827443555055,0.08084087562919716
4.4,0.03532678857758962,0.0033063818402526987,0.0007121294070905144,0.07065357715517924,0.0066127636805053975,0.0014242588141810289,0.07869059964986566
4.45,0.03442609180082186,0.0032042164615349185,0.0006675642400457328,0.06885218360164372,0.006408432923069837,0.0013351284800914656,0.07659574500480502
4.5,0.03354665124991545,0.0031048102192552697,0.0006260908351299246,0.0670933024998309,0.006209620438510539,0.0012521816702598491,0.0745551046086013
4.55,0.03268812500196166,0.0030081427077790763,0.0005874750916510147,0.06537625000392332,0.006016285415558153,0.0011749501833020295,0.0725674856027835
4.6000000000000005,0.03185016548312076,0.002914187219708495,0.0005515020114718096,0.06370033096624152,0.00582837443941699,0.001103004022943619,0.07063170942860213
4.65,0.031032420396600775,0.002822911554965994,0.0005179740360573413,0.06206484079320155,0.005645823109931988,0.0010359480721146826,0.06874661197524823
4.7,0.0302345335965096,0.0027342787586362074,0.00048670953670778693,0.0604690671930192,0.005468557517272415,0.0009734190734155739,0.06691104378370719
4.75,0.029456145909477198,0.0026482477922952275,0.00045754144314446156,0.058912291818954396,0.005296495584590455,0.0009150828862889231,0.06512387028983378
4.800000000000001,0.028696895905839032,0.0025647741434133143,0.0004303159971329832,0.057393791811678065,0.005129548286826629,0.0008606319942659664,0.06338397209277065
4.8500000000000005,0.027956420621982402,0.002483810377280763,0.00040489161915141004,0.055912841243964805,0.004967620754561526,0.0008097832383028201,0.06169024523682915
4.9,0.02723435623534621,0.002405306635757941,0.00038113787730028665,0.05446871247069242,0.004810613271515882,0.0007622757546005733,0.06004160149680888
4.95,0.026530338693624745,0.002329211086945599,0.0003589345487481889,0.05306067738724949,0.004658422173891198,0.0007178690974963778,0.05843696865863706
5.0,0.02584400429991927,0.0022554703296079823,0.00033817076498165186,0.05168800859983854,0.0045109406592159645,0.0006763415299633037,0.05687529078901781
5.050000000000001,0.025174990255782258,0.0021840297559295946,0.0003187442329739221,0.050349980511564515,0.004368059511859189,0.0006374884659478442,0.055355528489371544
5.1000000000000005,0.02452293516418134,0.0021148338760071223,0.0003005605251557793,0.04904587032836268,0.004229667752014245,0.0006011210503115586,0.05387665913068848
5.15,0.023887479494327662,0.0020478266073316767,0.0002835324317873068,0.047774958988655324,0.004095653214663353,0.0005670648635746136,0.05243767706689329
5.2,0.023268266010121153,0.0019829515323051073,0.00026757936995930857,0.046536532020242306,0.0039659030646102145,0.0005351587399186171,0.05103759382477114
5.25,0.02266494016377332,0.001920152126541804,0.00025262684399654305,0.04532988032754664,0.003840304253083608,0.0005052536879930861,0.04967543826862333
5.300000000000001,0.022077150456076864,0.0018593719604475694,0.00023860595253770255,0.04415430091215373,0.003718743920895139,0.0004772119050754051,0.04835025673812427
5.3500000000000005,0.021504548764833497,0.001800554876439563,0.00022545293803764746,0.043009097529666994,0.003601109752879126,0.0004509058760752949,0.047061113158621416
5.4,0.020946790643078358,0.001743645144109698,0.00021310877484559144,0.041893581286156716,0.003487290288219396,0.0004262175496911829,0.04580708912406729
5.45,0.020403535588853383,0.0016885875954738459,0.0002015187923653669,0.040807071177706766,0.0033771751909476917,0.0004030375847307338,0.04458728395338519
5.5,0.01987444728828754,0.0016353277421564752,0.00019063233013631972,0.03974889457657508,0.0032706554843129503,0.00038126466027263943,0.04340081472116067
5.550000000000001,0.01935919383360782,0.0015838118761051555,0.0001804024219845606,0.03871838766721564,0.003167623752210311,0.0003608048439691212,0.04224681626339507
5.6000000000000005,0.01885744791748224,0.0015339871553688637,0.00017078550666035526,0.03771489583496448,0.0030679743107377274,0.0003415710133207105,0.04112444115902292
5.65,0.0183688870048935,0.0014858016765199578,0.00016174116260833857,0.036737774009787,0.0029716033530399156,0.00032348232521667715,0.04003285968804359
5.7,0.01789319348366018,0.0014392045352106405,0.0001532318647387986,0.03578638696732036,0.002878409070421281,0.0003064637294775972,0.038971259767219234
5.75,0.01743005479478471,0.0013941458760632726,0.00014522276127520157,0.03486010958956942,0.002788291752126545,0.00029044552255040314,0.037938846864246374
5.800000000000001,0.016979163543947736,0.00135057693282516,0.00013768146892821281,0.03395832708789547,0.00270115386565032,0.00027536293785642563,0.03693484389140222
5.8500000000000005,0.016540217595562002,0.0013084500597034328,0.00013057788479910518,0.033080435191124004,0.0026169001194068656,0.00026115576959821036,0.03595849108012908
5.9,0.016112920150750002,0.0012677187549450766,0.00012388401356365654,0.032225840301500004,0.0025354375098901533,0.0002477680271273131,0.035009045838517466
5.95,0.01569697981041724,0.0012283376777238737,0.00011757380862634696,0.03139395962083448,0.0024566753554477474,0.00023514761725269392,0.03408578259353492
6.0,0.015292110624346794,0.001190262659114617,0.00011162302605145006,0.03058422124869359,0.002380525318229234,0.00022324605210290012,0.033187992619025726
6.050000000000001,0.014898032127072488,0.0011534507076308013,0.00010600909017913976,0.029796064254144976,0.0023069014152616025,0.00021201818035827951,0.032314983849764854
6.1000000000000005,0.014514469361275784,0.001117860009789006,0.00010071096993393337,0.029028938722551568,0.002235720019578012,0.00020142193986786674,0.031466080681997445
6.15,0.014141152889573377,0.0010834499263908486,9.570906492660178e-05,0.028282305779146755,0.002166899852781697,0.00019141812985320355,0.030640623761781654
6.2,0.013777818795707483,0.0010501809853125383,9.098510052980258e-05,0.027555637591414966,0.0021003619706250766,0.00018197020105960516,0.02983796976309965
6.25,0.013424208676193929,0.0010180148713511623,8.652203117571051e-05,0.026848417352387858,0.0020360297427023245,0.00017304406235142103,0.029057491157441603
6.300000000000001,0.013080069623369335,0.0009869144133292627,8.230395119034536e-05,0.02616013924673867,0.0019738288266585254,0.00016460790238069072,0.02829857597577789
6.3500000000000005,0.012745154200556226,0.000956843568593114,7.831601254305565e-05,0.025490308401112452,0.001913687137186228,0.0001566320250861113,0.02756062756338479
6.4,0.012419220409853732,0.0009277674052971332,7.454434894383854e-05,0.024838440819707465,0.0018555348105942665,0.00014908869788767708,0.02684306432818941
6.45,0.012102031652973062,0.0008996520830785291,7.097600576740659e-05,0.024204063305946124,0.0017993041661570582,0.00014195201153481318,0.026145319483637994
6.5,0.011793356685600397,0.0008724648325766176,6.759887532783188e-05,0.023586713371200795,0.001744929665153235,0.00013519775065566375,0.02546684078700969
6.550000000000001,0.01149296956591696,0.0008461739338795299,6.440163707086394e-05,0.02298593913183392,0.0016923478677590598,0.00012880327414172788,0.024807090273734705
6.6000000000000005,0.011200649598015963,0.0008207486938124719,6.137370228789288e-05,0.022401299196031926,0.0016414973876249439,0.00012274740457578575,0.024165543988232657
6.65,0.010916181270936435,0.000796159422197697,5.8505162987481404e-05,0.02183236254187287,0.001592318844395394,0.00011701032597496281,0.023541691712243226
6.7,0.010639354193880428,0.0007723774075259545,5.578674459199193e-05,0.021278708387760855,0.001544754815051909,0.00011157348918398386,0.02293503669199675
6.75,0.010369963027976142,0.0007493748924746237,5.3209762156349566e-05,0.020739926055952283,0.0014987497849492475,0.00010641952431269913,0.022345095365214233
6.800000000000001,0.010107807414810691,0.0007271250493652218,5.076607982987996e-05,0.020215614829621382,0.0014542500987304436,0.00010153215965975992,0.021771397088011585
6.8500000000000005,0.009852691901950993,0.0007056019553640408,4.844807330397311e-05,0.019705383803901987,0.0014112039107280817,9.689614660794622e-05,0.021213483861238017
6.9,0.009604425865778584,0.0006847805673267178,4.624859501219517e-05,0.019208851731557168,0.0013695611346534356,9.249719002439034e-05,0.020670910056234993
6.95,0.009362823432072774,0.0006646366965398503,4.416094187086206e-05,0.01872564686414555,0.0013292733930797007,8.832188374172412e-05,0.020143242140966973
7.0,0.009127703394929885,0.0006451469837816787,4.217882536230401e-05,0.01825540678985977,0.0012902939675633574,8.435765072460802e-05,0.019630058408147733
7.050000000000001,0.00889888913428297,0.0006262888748896125,4.0296343776119423e-05,0.01779777826856594,0.001252577749779225,8.059268755223885e-05,0.019130948705897405
7.1000000000000005,0.008676208532388662,0.0006080405966488765,3.850795644247069e-05,0.017352417064777324,0.001216081193297753,7.701591288494138e-05,0.01864551417096002
7.15,0.008459493889512826,0.0005903811327370971,3.6808459809763565e-05,0.016918987779025653,0.0011807622654741942,7.361691961952713e-05,0.018173366964119374
7.2,0.00824858183874569,0.0005732901997602208,3.5192965227592004e-05,0.01649716367749138,0.0011465803995204416,7.038593045518401e-05,0.017714130007467008
7.25,0.008043313260169414,0.0005567482237315981,3.3656878300245966e-05,0.016086626520338827,0.0011134964474631961,6.731375660049193e-05,0.017267436724402518
7.300000000000001,0.007843533194577961,0.0005407363172960128,3.219587968915558e-05,0.015687066389155922,0.0010814726345920256,6.439175937831116e-05,0.016832930783126258
7.3500000000000005,0.007649090757026229,0.0005252362576346974,3.080590726117881e-05,0.015298181514052458,0.0010504725152693949,6.161181452235762e-05,0.01641026584384421
7.4,0.007459839050480485,0.000510230464728242,2.9483139487688217e-05,0.01491967810096097,0.001020460929456484,5.8966278975376435e-05,0.01599910530939283
7.45,0.007275635079780805,0.0004957019797983991,2.822397999649916e-05,0.01455127015956161,0.0009914039595967981,5.644795999299832e-05,0.015599122079151406
7.5,0.007096339666045519,0.0004816344441227415,2.7025043183490017e-05,0.014192679332091038,0.000963268888245483,5.4050086366980034e-05,0.015209998306703502
7.550000000000001,0.0069218173615871155,0.00046801207857973925,2.5883140809146884e-05,0.013843634723174231,0.0009360241571594785,5.176628161829377e-05,0.014831425161952004
7.6000000000000005,0.006751936365386678,0.0004548196640439953,2.479526951766911e-05,0.013503872730773357,0.0009096393280879906,4.959053903533822e-05,0.014463102597896686
7.65,0.006586568439185676,0.00044204252238485414,2.3758599210854955e-05,0.013173136878371352,0.0008840850447697083,4.751719842170991e-05,0.01410473912156277
7.7,0.006425588824283764,0.00042966649774475615,2.2770462203910135e-05,0.012851177648567528,0.0008593329954895123,4.554092440782027e-05,0.01375605156846486
7.75,0.006268876159161129,0.0004176779380694094,2.182834310355554e-05,0.012537752318322258,0.0008353558761388188,4.365668620711108e-05,0.013416764880668189
7.800000000000001,0.006116312398059662,0.0004060636771871407,2.0929869366783514e-05,0.012232624796119324,0.0008121273543742814,4.185973873356703e-05,0.013086611889227173
7.8500000000000005,0.005967782730648771,0.0003948110177170599,2.007280249866272e-05,0.011935565461297542,0.0007896220354341197,4.014560499732544e-05,0.012765333101728987
7.9,0.005823175502866245,0.00038390771474632095,1.9255029835781145e-05,0.01164635100573249,0.0007678154294926419,3.851005967156229e-05,0.012452676494896696
7.95,0.00568238213897215,0.00037334195994152635,1.8474556863053993e-05,0.0113647642779443,0.0007466839198830527,3.6949113726107987e-05,0.012148397311553462
8.0,0.005545297064805511,0.0003631023658570102,1.772950002974412e-05,0.011090594129611022,0.0007262047317140204,3.545900005948824e-05,0.011852257861384531
8.05,0.00541181763221445,0.00035317795055795086,1.7018080042773664e-05,0.0108236352644289,0.0007063559011159017,3.403616008554733e-05,0.011564027325630348
8.1,0.00528184404465192,0.00034355812288571695,1.633861560658362e-05,0.01056368808930384,0.0006871162457714339,3.267723121316724e-05,0.011283481566288441
8.15,0.005155279283979127,0.0003342326685226695,1.5689517565048346e-05,0.010310558567958254,0.000668465337045339,3.137903513009669e-05,0.01101040294013369
8.200000000000001,0.005032029038565716,0.00032519173665858874,1.5069283407852719e-05,0.010064058077131432,0.0006503834733171775,3.0138566815705437e-05,0.010744580117264316
8.25,0.004912001632786632,0.0003164258269191335,1.447649212707507e-05,0.009824003265573264,0.000632851653838267,2.895298425415014e-05,0.010485807903665682
8.3,0.004795107957978956,0.00030792577644246037,1.3909799416678184e-05,0.009590215915957913,0.0006158515528849207,2.781959883335637e-05,0.01023388706767619
8.35,0.004681261404739804,0.0002996827473265914,1.3367933186275164e-05,0.009362522809479608,0.0005993654946531828,2.6735866372550328e-05,0.00998862417050534
8.4,0.004570377797079625,0.00029168821474255486,1.284968934558544e-05,0.00914075559415925,0.0005833764294851097,2.569937869117088e-05,0.00974983140233553
8.450000000000001,0.004462375327311725,0.0002839339557410669,1.2353927837965044e-05,0.00892475065462345,0.0005678679114821338,2.4707855675930088e-05,0.009517326421781514
8.5,0.004357174492208334,0.00027641203847401317,1.1879569067221515e-05,0.008714348984416668,0.0005528240769480263,2.375913813444303e-05,0.009290932199499138
8.55,0.004254698031017324,0.00026911481154404826,1.1425590032450588e-05,0.008509396062034647,0.0005382296230880965,2.2851180064901177e-05,0.009070476865187645
8.6,0.004154870864371605,0.00026203489348942483,1.0991021359394603e-05,0.00830974172874321,0.0005240697869788497,2.1982042718789207e-05,0.00885579355844085
8.65,0.00405762003474949,0.00025516516267932207,1.0574944504375457e-05,0.00811524006949898,0.0005103303253586441,2.1149889008750913e-05,0.008646720283866375
8.700000000000001,0.003962874648409759,0.0002484987478450083,1.0176488456943828e-05,0.007925749296819518,0.0004969974956900166,2.0352976913887656e-05,0.008443099769423422
8.75,0.0038705658187694245,0.0002420290191648662,9.794827191477761e-06,0.007741131637538849,0.0004840580383297324,1.9589654382955522e-05,0.008244779330251537
8.8,0.003780626611133793,0.00023574957959650718,9.429177163366992e-06,0.007561253222267586,0.00047149915919301435,1.8858354326733984e-05,0.008051610735787335
8.85,0.0036929919886772244,0.00022965425624980014,9.078794937470539e-06,0.007385983977354449,0.0004593085124996003,1.8157589874941077e-05,0.00786345007972899
8.9,0.00360759875961519,0.0002237370919051038,8.742974931402453e-06,0.00721519751923038,0.0004474741838102076,1.7485949862804906e-05,0.007680157652903392
8.950000000000001,0.003524385525577748,0.0002179923369608552,8.421047304923685e-06,0.007048771051155496,0.0004359846739217104,1.684209460984737e-05,0.007501597819687054
9.0,0.00344329263022727,0.00021241444195236657,8.112376009973806e-06,0.00688658526045454,0.00042482888390473313,1.6224752019947612e-05,0.00732763889637922
9.05,0.0033642621132911736,0.00020699805048013834,7.816356959067603e-06,0.006728524226582347,0.0004139961009602767,1.5632713918135206e-05,0.007158153041460759
9.1,0.003287237660846166,0.00020173799225215954,7.532416266553691e-06,0.006574475321692332,0.0004034759845043191,1.5064832533107381e-05,0.006993016138729758
9.15,0.0032121645569079082,0.00019662927612085782,7.260008576941156e-06,0.0064243291138158165,0.00039325855224171564,1.4520017153882312e-05,0.006832107683211414
9.200000000000001,0.0031389896413286135,0.0001916670832854746,6.998615522321926e-06,0.006277979282657227,0.0003833341665709492,1.3997231044643853e-05,0.006675310680272819
9.25,0.0030676612647137537,0.0001868467609213388,6.747744300047963e-06,0.006135322529427507,0.0003736935218426776,1.3495488600095926e-05,0.006522511539870281
9.3,0.0029981292463144202,0.0001821638162971206,6.50692631293445e-06,0.0059962584926288405,0.0003643276325942412,1.30138526258689e-05,0.006373599977848951
9.35,0.0029303448293179365,0.0001776139111705763,6.275715848364196e-06,0.005860689658635873,0.0003552278223411526,1.2551431696728392e-05,0.0062284689126737534
9.4,0.0028642606418092026,0.00017319285620308374,6.0536888383105415e-06,0.005728521283618405,0.0003463857124061675,1.2107377676621083e-05,0.006087014373701193
9.450000000000001,0.002799830658898562,0.00016889660535185984,5.840441734211576e-06,0.005599661317797124,0.0003377932107037197,1.1680883468423152e-05,0.005949135411969267
9.5,0.002737010161467313,0.00016472125044730615,5.635590459338921e-06,0.005474020322934626,0.0003294425008946123,1.1271180918677842e-05,0.005814734004747916
9.55,0.002675755698355495,0.00016066301617774183,5.438769380728737e-06,0.00535151139671099,0.00032132603235548367,1.0877538761457474e-05,0.005683714967827932
9.600000000000001,0.0026160250539959693,0.00015671825547457961,5.2496303089304385e-06,0.0052320501079919386,0.00031343651094915923,1.0499260617860877e-05,0.005555985879558959
