Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_total_Chlorine
0.55,0.04887350925632251,0.18912570448636548,0.3831181253575995,0.10184779635964351,0.38914000029986706,0.09774701851264501,0.37825140897273096,0.611086778157861,0.766236250715199,2.3348400017992024,4.188161458157638
0.6000000000000001,0.048844562470625005,0.1874180399471455,0.34809453318027916,0.10182442411401879,0.374137944518285,0.09768912494125001,0.374836079894291,0.6109465446841127,0.6961890663605583,2.24482766710971,4.024488482989922
0.65,0.048813123548657654,0.18558284050119814,0.3140781202478918,0.10179471247779756,0.35756821053535415,0.09762624709731531,0.3711656810023963,0.6107682748667853,0.6281562404957836,2.145409263212125,3.853125706674405
0.7000000000000001,0.0487791987626648,0.18362493691464377,0.28150839216318624,0.10175768145095097,0.3397373733367621,0.0975583975253296,0.36724987382928753,0.6105460887057058,0.5630167843263725,2.0384242400205728,3.676795384407268
0.75,0.04874279490687731,0.1815494006159498,0.25073036719228375,0.10171230882283135,0.32097581393188435,0.09748558981375462,0.3630988012318996,0.6102738529369881,0.5014607343845675,1.925854883591306,3.498173861958516
0.8,0.04870391930373793,0.17936151780708456,0.2219972782974454,0.10165753753345587,0.3016161191459445,0.09740783860747586,0.35872303561416913,0.6099452252007352,0.4439945565948908,1.8096967148756669,3.3197673708929383
0.8500000000000001,0.048662579809870786,0.17706676364582352,0.19547681945629133,0.10159228331850445,0.2819758134639193,0.09732515961974157,0.35413352729164704,0.6095536999110267,0.39095363891258267,1.6918548807835159,3.143820906518514
0.9,0.04861878482142906,0.1746707766455125,0.1712598959358402,0.10151544258348011,0.2623448565722985,0.09723756964285812,0.349341553291025,0.6090926555008807,0.3425197918716804,1.574069139433791,2.972260709740235
0.9500000000000001,0.04857254327849031,0.1721793334141652,0.14937090247114357,0.10142590044294689,0.24297768993469662,0.09714508655698062,0.3443586668283304,0.6085554026576814,0.29874180494228714,1.4578661396081798,2.8066671005934594
1.0,0.04852386466822366,0.16959832383510567,0.12977867871663698,0.10132253885298968,0.22408921629368986,0.09704772933644731,0.33919664767021135,0.6079352331179381,0.25955735743327396,1.3445352977621392,2.64827226532001
1.05,0.04847275902662016,0.1669337267761125,0.11240744996614045,0.10120424475960059,0.2058539112897892,0.09694551805324032,0.333867453552225,0.6072254685576035,0.2248148999322809,1.235123467738735,2.497976807834085
1.1,0.04841923693865069,0.16419158640255935,0.09714722963702066,0.10106991818281258,0.18840723958654226,0.09683847387730138,0.3283831728051187,0.6064195090968755,0.19429445927404132,1.1304434375192536,2.3563790525725903
1.1500000000000001,0.04836330953678809,0.1613779891616244,0.08386332101633948,0.10091848015602846,0.17184862076248686,0.09672661907357619,0.3227559783232488,0.6055108809361708,0.16772664203267895,1.0310917245749212,2.223811844940596
1.2000000000000002,0.0483049884978979,0.1584990414984862,0.07240469798414059,0.1007488804419034,0.1562453140107007,0.0966099769957958,0.3169980829969724,0.6044932826514204,0.14480939596828118,0.9374718840642041,2.100382622676674
1.25,0.048244286038559875,0.1555608483608117,0.06261116193105784,0.10056010495000116,0.14163673007072297,0.09648857207711975,0.3111216967216234,0.6033606297000069,0.12522232386211568,0.8498203804243378,1.9860136027852036
1.3,0.048181214908930285,0.15256949254415567,0.05431926314924647,0.10035118278688418,0.12803881158028318,0.09636242981786057,0.30513898508831133,0.6021070967213051,0.10863852629849294,0.7682328694816991,1.8804799074076692
1.35,0.04811578838528952,0.1495310149276244,0.04736704081898055,0.100121192875946,0.11544823748978568,0.09623157677057904,0.2990620298552488,0.6007271572556759,0.0947340816379611,0.6926894249387141,1.783444270458179
1.4000000000000001,0.048048020261443156,0.14645139564593243,0.04159767935412846,0.09986927009181044,0.10384629905468148,0.09609604052288631,0.29290279129186486,0.5992156205508626,0.08319535870825692,0.623077794328089,1.6944876054019598
1.4500000000000002,0.04797792483915637,0.14333653624053835,0.036862204184750676,0.0995946108622057,0.09320236450705288,0.09595584967831274,0.2866730724810767,0.5975676651732342,0.07372440836950135,0.5592141870423173,1.6131351827444425
1.5,0.047905516917804064,0.14019224282871437,0.03302135110163317,0.0992964781986186,0.08347689950161939,0.09581103383560813,0.28038448565742874,0.5957788691917116,0.06604270220326634,0.5008613970097163,1.538878487897731
1.55,0.04783081178341335,0.13702421032510492,0.02994674386227021,0.09897420612553394,0.07462404444927555,0.0956616235668267,0.27404842065020985,0.5938452367532037,0.05989348772454042,0.44774426669565326,1.471193035390434
1.6,0.04775382519726328,0.1338380077455414,0.027521508151353784,0.09862720348648843,0.06659377154976409,0.09550765039452656,0.2676760154910828,0.5917632209189305,0.05504301630270757,0.39956262929858455,1.409552532405832
1.6500000000000001,0.04767457338419068,0.13063906461762934,0.025640438886781153,0.09825495711337844,0.05933365695915658,0.09534914676838135,0.26127812923525867,0.5895297426802706,0.05128087777356231,0.3560019417549395,1.3534398382124122
1.7000000000000002,0.047593073020731944,0.12743265851697558,0.024209824343444784,0.0978570343533352,0.05279030973826591,0.09518614604146389,0.25486531703395116,0.5871422061200112,0.04841964868688957,0.31674185842959546,1.3023551763119112
1.75,0.047509341223210766,0.12422390374195692,0.02314701616014028,0.09743308495492613,0.04691050108995267,0.09501868244642153,0.24844780748391385,0.5845985097295567,0.04629403232028056,0.281463006539716,1.2558220385198886
1.8,0.04742339553586113,0.12101774113374877,0.022379820062369445,0.09698284232237853,0.041642036443470185,0.09484679107172227,0.24203548226749755,0.5818970539342712,0.04475964012473889,0.2498522186608211,1.213391186059051
1.85,0.04733525391905586,0.11781892904203334,0.021845768764427887,0.09650612415289136,0.03693441028797076,0.09467050783811172,0.23563785808406668,0.5790367449173481,0.043691537528855774,0.22160646172782456,1.174643110096207
1.9000000000000001,0.0472449347376924,0.11463203543049671,0.021491326410700125,0.09600283247785343,0.0327392800664338,0.0944898694753848,0.22926407086099343,0.5760169948671205,0.04298265282140025,0.1964356803986028,1.1391892684235019
1.9500000000000002,0.04715245674977184,0.11146143111000437,0.02127106327192733,0.0954729531338902,0.029010791438140303,0.09430491349954367,0.22292286222000873,0.5728377188033412,0.04254212654385466,0.1740647486288418,1.1066723696955902
2.0,0.04705783909519252,0.10831128408130665,0.021146830274574046,0.09491655469409427,0.025705783145013837,0.09411567819038504,0.2166225681626133,0.5694993281645656,0.04229366054914809,0.154234698870083,1.076765933936795
2.0500000000000003,0.046961101284768214,0.10518555496335646,0.02108695526101625,0.09433378689354655,0.022783895790097108,0.09392220256953643,0.21037110992671293,0.5660027213612793,0.0421739105220325,0.13670337474058264,1.0491733191201438
2.1,0.046862263189470746,0.10208799347789456,0.021065476546827583,0.09372487858630922,0.020207605182375004,0.09372452637894149,0.20417598695578912,0.5623492715178553,0.042130953093655166,0.12124563109425002,1.023626369040491
2.15,0.04676134502988952,0.09902213595593504,0.02106142421894011,0.09309013527347762,0.017942197588267875,0.09352269005977903,0.19804427191187007,0.5585408116408657,0.04212284843788022,0.10765318552960726,0.9998838075800023
2.2,0.04665836736589474,0.09599130382721976,0.02105815555218631,0.09242993624363918,0.01595570128345529,0.09331673473178947,0.19198260765443953,0.5545796174618352,0.04211631110437262,0.09573420770073174,0.9777294786531685
2.25,0.046553351086487046,0.09299860304964015,0.021042747758979647,0.0917447313682317,0.014218786220119855,0.09310670217297409,0.1859972060992803,0.5504683882093903,0.042085495517959294,0.08531271732071913,0.956970509320323
2.3000000000000003,0.04644631739981377,0.09004692443207876,0.02100544888294877,0.09103503759485675,0.012704641398625115,0.09289263479962755,0.18009384886415752,0.5462102255691405,0.04201089776589754,0.07622784839175069,0.9374354553905737
2.35,0.04633728782333089,0.08713894480111857,0.020939185870076427,0.09030143518163011,0.011388837633685547,0.09267457564666177,0.17427788960223714,0.5418086110897806,0.04187837174015285,0.06833302580211328,0.9189724738809457
2.4000000000000004,0.04622628417408932,0.0842771289596071,0.020839127582985745,0.08954456371518513,0.010249181802700444,0.09245256834817864,0.1685542579192142,0.5372673822911107,0.04167825516597149,0.06149509081620266,0.9014475545406776
2.45,0.046113328559125095,0.08146373238314841,0.020702299663560252,0.0887651179540373,0.009265567325511858,0.09222665711825019,0.16292746476629683,0.5325907077242238,0.041404599327120505,0.05559340395307115,0.8847428328889624
2.5,0.04599844336593376,0.07870080459921126,0.020527247609191925,0.08796384353772108,0.008419824517843674,0.09199688673186752,0.15740160919842253,0.5277830612263265,0.04105449521838385,0.05051894710706204,0.8687549994820625
2.5500000000000003,0.04588165125301141,0.0759901931926728,0.020313744135720534,0.08714153260047534,0.007695573553907521,0.09176330250602283,0.1519803863853456,0.522849195602852,0.04062748827144107,0.04617344132344513,0.8533938140891066
2.6,0.04576297514044649,0.07333354838123644,0.020062536795283,0.08629901932633444,0.007078082038147238,0.09152595028089298,0.1466670967624729,0.5177941159580066,0.040125073590566,0.04246849222888343,0.8385807288208219
2.6500000000000004,0.045642438200548766,0.07073232810424111,0.019775131850689395,0.08543717548032902,0.006554128595526791,0.09128487640109753,0.14146465620848223,0.5126230528819741,0.03955026370137879,0.03932477157316075,0.8242476207660934
2.7,0.045520063848504044,0.06818780356888555,0.019453610540062838,0.08455690594816488,0.006111873420686248,0.09104012769700809,0.1363756071377711,0.5073414356889893,0.038907221080125676,0.03667124052411749,0.8103356321280116
2.75,0.045395875733045606,0.0657010651987854,0.019100474064990235,0.08365914431427407,0.005740736358097107,0.09079175146609121,0.1314021303975708,0.5019548658856444,0.03820094812998047,0.034444418148582644,0.7967941140278696
2.8000000000000003,0.045269897727135244,0.06327302893102918,0.018718513877859274,0.08274484850556679,0.005431282800194984,0.09053979545427049,0.12654605786205836,0.49646909103340076,0.03743702775571855,0.03258769680116991,0.783579668906618
2.85,0.045142153918649175,0.060904442809458906,0.018310704110613574,0.08181499652559379,0.00517511747306863,0.09028430783729835,0.12180888561891781,0.49088997915356275,0.03662140822122715,0.031050704838411783,0.7706552856694179
2.9000000000000004,0.04501266860106571,0.05859589382373332,0.01788011326369152,0.0808705823011943,0.004964786016688619,0.09002533720213142,0.11719178764746664,0.4852234938071658,0.03576022652738304,0.029788716100131715,0.7579895612842786
2.95,0.04488146626415361,0.056347814945800115,0.017429832550020275,0.0799126116610878,0.00479368414799772,0.08976293252830722,0.11269562989160023,0.4794756699665268,0.03485966510004055,0.02876210488798632,0.7455560023744612
3.0,0.04474857158466134,0.0541604923176642,0.016962918557194253,0.07894209846329617,0.004655974111418567,0.08949714316932268,0.1083209846353284,0.473652590779777,0.033925837114388506,0.027935844668511404,0.7333324003673279
3.0500000000000003,0.044614009417009014,0.05203407254676146,0.016482348146305836,0.07796006088578306,0.004546508065009406,0.08922801883401803,0.10406814509352293,0.46776036531469833,0.03296469629261167,0.02727904839005644,0.7213002739249074
3.1,0.04447780478398591,0.04996857006779109,0.015990983745064365,0.07696751789228948,0.004460758015518666,0.08895560956797181,0.09993714013558218,0.46180510735373687,0.03198196749012873,0.026764548093111996,0.7094443726405316
3.1500000000000004,0.044339982867457425,0.04796387453249401,0.015491547413976379,0.07596548588304618,0.004394751897007105,0.08867996573491485,0.09592774906498802,0.45579291529827703,0.030983094827952758,0.026368511382042627,0.6977522363081754
3.2,0.044200568999086295,0.046019758191559734,0.014986602266645714,0.07495497553786991,0.004345015381539453,0.08840113799817259,0.09203951638311947,0.4497298532272195,0.029973204533291428,0.026070092289236714,0.6862138044310397
3.25,0.04405958865107328,0.04413588323556741,0.014478540008626414,0.07393698885711031,0.004308519013514163,0.08811917730214656,0.08827176647113481,0.44362193314266185,0.028957080017252827,0.02585111408108498,0.674821071014281
3.3000000000000003,0.043917067426923376,0.04231180906459774,0.013969573524207331,0.07291251640401768,0.004282630268979288,0.08783413485384675,0.08462361812919549,0.43747509842410603,0.027939147048414662,0.025695781613875725,0.6635677800694387
3.35,0.0437730310522437,0.04054699945886284,0.01346173358787397,0.07188253475035176,0.00426507015579373,0.0875460621044874,0.08109399891772567,0.43129520850211056,0.02692346717574794,0.025590420934762378,0.6524491576348339
3.4000000000000004,0.043627505365579584,0.03884082962537276,0.012956868908067395,0.07084800412545247,0.004253873988194197,0.08725501073115917,0.07768165925074552,0.42508802475271484,0.02591373781613479,0.02552324392916518,0.6414616764799195
3.45,0.04348051630929552,0.03719259309827269,0.012456648826464,0.06980986626754455,0.004247355989030364,0.08696103261859103,0.07438518619654538,0.41885919760526735,0.024913297652928,0.025484135934182185,0.630602850007514
3.5,0.043332089920507535,0.03560150847302392,0.011962568097615629,0.06876904247474849,0.004244077393728455,0.08666417984101507,0.07120301694604785,0.41261425484849096,0.023925136195231258,0.02546446436237073,0.6198710521931559
3.5500000000000003,0.04318225232207381,0.03406672595705693,0.011475953262707715,0.0677264318521168,0.004242817751255789,0.08636450464414762,0.06813345191411387,0.4063585911127008,0.02295190652541543,0.02545690650753473,0.6092653607039125
3.6,0.043031029713649804,0.03258733372187934,0.010997970208670589,0.06668290975000313,0.004242549138482593,0.08606205942729961,0.06517466744375867,0.40009745850001877,0.021995940417341178,0.02545529483089556,0.5987854206193138
3.6500000000000004,0.04287844836281445,0.03116236404386984,0.010529632571117218,0.0656393263881966,0.004242413025008194,0.0857568967256289,0.06232472808773968,0.3938359583291796,0.021059265142234437,0.025454478150049163,0.5884313264348319
3.7,0.042724534596273435,0.029790799223123103,0.010071810697705779,0.0645965056595087,0.004241699545480561,0.08544906919254687,0.059581598446246206,0.3875790339570522,0.020143621395411558,0.025450197272883363,0.5782035202641402
3.75,0.04256931479114544,0.028471577271723166,0.00962524093858036,0.06355524410587751,0.0042398289555182775,0.08513862958229088,0.05694315454344633,0.38133146463526507,0.01925048187716072,0.025438973733109667,0.5681027043712726
3.8000000000000003,0.04241281536633694,0.027203597364713707,0.009190535073484555,0.06251631005954762,0.0042363350654333375,0.08482563073267388,0.05440719472942741,0.37509786035728576,0.01838107014696911,0.025418010392600027,0.5581297663589562
3.85,0.04225506277401089,0.025985725048796694,0.00876818972183765,0.0614804429414838,0.0042308504629908535,0.08451012554802179,0.05197145009759339,0.36888265764890277,0.0175363794436753,0.02538510277794512,0.5482857155161384
3.9000000000000004,0.042096083491154145,0.024816797205428315,0.008358595613294651,0.060448352708876454,0.004223093352402972,0.08419216698230829,0.04963359441085663,0.36269011625325875,0.016717191226589302,0.025338560114417832,0.5385716289874308
3.95,0.041935904011248346,0.02369562676649213,0.0079620466227803,0.05942071944338755,0.004212855851640433,0.08387180802249669,0.04739125353298426,0.3565243166603253,0.0159240932455606,0.0252771351098426,0.5289886065712095
4.0,0.04177455083604856,0.022621007182114596,0.007578748496317471,0.058398193071658465,0.004199993603977081,0.08354910167209711,0.04524201436422919,0.3503891584299508,0.015157496992634942,0.025199961623862486,0.5195377330827745
4.05,0.04161205046747358,0.021591716641451823,0.007208827212716431,0.05738139320954995,0.004184416572494031,0.08322410093494716,0.043183433282903645,0.3442883592572997,0.014417654425432863,0.025106499434964187,0.5102200473355476
4.1000000000000005,0.04144842939961162,0.020606522048419593,0.00685233694184158,0.056370909121599005,0.004166080898104306,0.08289685879922323,0.04121304409683919,0.33822545472959403,0.01370467388368316,0.02499648538862584,0.5010365168979655
4.15,0.04128371411084463,0.019664182755366803,0.006509267573157515,0.055367299787251995,0.004144981712564209,0.08256742822168926,0.039328365510733605,0.33220379872351197,0.01301853514631503,0.024869890275385255,0.49198801787763513
4.2,0.04111793105609436,0.018763454058608457,0.006179551798953308,0.0543710940655596,0.00412114680796663,0.08223586211218872,0.037526908117216914,0.3262265643933576,0.012359103597906616,0.02472688084779978,0.4830753190684696
4.25,0.04095110665919276,0.01790309046054481,0.005863071745383461,0.053382790950191585,0.004094631073417281,0.08190221331838551,0.03580618092108962,0.3202967457011495,0.011726143490766922,0.02456778644050369,0.47429906987189524
4.3,0.040783267305379255,0.017081848703800737,0.005559665151533081,0.05240285990683929,0.004065511618031116,0.08156653461075851,0.03416369740760147,0.3144171594410357,0.011119330303066163,0.024393069708186693,0.4656597914706485
4.3500000000000005,0.04061443933392703,0.016298490583431986,0.005269131102364427,0.05143174128531767,0.004033883507105574,0.08122887866785405,0.03259698116686397,0.308590447711906,0.010538262204728853,0.024203301042633442,0.4571578707939864
4.4,0.04044464903090017,0.015551785543766303,0.004991235325848866,0.050469846798949176,0.003999856045380925,0.08088929806180034,0.031103571087532606,0.3028190807936951,0.009982470651697732,0.023999136272285553,0.4487935568670113
4.45,0.040273922622043386,0.014840513066883741,0.004725715068020525,0.04951756006410403,0.0039635495477349176,0.08054784524408677,0.029681026133767482,0.2971053603846242,0.00945143013604105,0.023781297286409507,0.440566959184929
4.5,0.04010228626580573,0.014163464860098176,0.004472283562268147,0.048575237193081884,0.003925092543526044,0.08020457253161146,0.02832692972019635,0.2914514231584913,0.008944567124536293,0.023550555261156264,0.43247804779599164
4.55,0.03992976604649952,0.01351944685008533,0.004230634111049312,0.04764320743384199,0.0038846193661411887,0.07985953209299904,0.02703889370017066,0.28585924460305195,0.008461268222098623,0.02330771619684713,0.42452665481516744
4.6000000000000005,0.03975638796759549,0.012907280991518565,0.004000443799487048,0.04672177385042097,0.0038422680841610247,0.07951277593519097,0.02581456198303713,0.2803306431025258,0.008000887598974096,0.02305360850496615,0.4167124771246941
4.65,0.03958217794515507,0.012325806898227036,0.0037813768610957133,0.045811214038214636,0.0037981787349693815,0.07916435589031014,0.024651613796454072,0.2748672842292878,0.007562753722191427,0.02278907240981629,0.4090350800480598
4.7,0.039407161801400345,0.01177388330498678,0.00357308771626925,0.044911780868639395,0.0037524918256374236,0.07881432360280069,0.02354776660997356,0.26947068521183637,0.0071461754325385,0.022514950953824543,0.40149390181097366
4.75,0.039231365258422336,0.011250389368100046,0.003375223704225913,0.04402370325802858,0.0037053470695440523,0.07846273051684467,0.022500778736200093,0.2641422195481715,0.006750447408451826,0.022232082417264314,0.3940882586269324
4.800000000000001,0.03905481393202787,0.010754225812915295,0.003187427528903,0.043147186955954736,0.0036568823304819827,0.07810962786405574,0.02150845162583059,0.2588831217357284,0.006374855057806,0.021941293982891897,0.38681735026631264
4.8500000000000005,0.038877533325725376,0.010284315936395902,0.00300933943888776,0.04228241534850072,0.0036072327489739685,0.07775506665145075,0.020568631872791805,0.2536944920910043,0.00601867887777552,0.021643396493843812,0.3796802659868662
4.9,0.0386995488248496,0.009839606472763334,0.002840599160901914,0.04142955027232662,0.0035565300282126857,0.0773990976496992,0.01967921294552667,0.24857730163395975,0.005681198321803828,0.021339180169276113,0.3726759907202655
4.95,0.03852088569082538,0.009419068330125463,0.0026808476056661723,0.04058873283569646,0.0035049018594660876,0.07704177138165076,0.018838136660250925,0.24353239701417875,0.0053616952113323445,0.021029411156796525,0.3658034114242093
5.0,0.03834156905557029,0.00902169720585606,0.0025297283641896474,0.03976008424293475,0.0034524714689806025,0.07668313811114058,0.01804339441171212,0.23856050545760848,0.005059456728379295,0.020714828813883614,0.35906132352272413
5.050000000000001,0.03816162391603599,0.008646514088321951,0.002386889011684516,0.038943706619079706,0.003399357270388824,0.07632324783207198,0.017293028176643903,0.23366223971447825,0.004773778023369032,0.020396143622332944,0.3524484373688961
5.1000000000000005,0.03798107512888803,0.008292565652362928,0.002251982235420806,0.03813968383178439,0.0033456726084058665,0.07596215025777606,0.016585131304725855,0.22883810299070634,0.004503964470841612,0.0200740356504352,0.34596338467448506
5.15,0.03779994740532373,0.007958924555719678,0.0021246668019281696,0.037348082307789784,0.0032915255811973277,0.07559989481064747,0.015917849111439356,0.2240884938467387,0.004249333603856339,0.019749153487183965,0.3396047248598658
5.2,0.03761826530602773,0.0076446896433802255,0.0020046083780361507,0.03656895184155428,0.0032370189302384196,0.07523653061205546,0.015289379286760451,0.21941371104932567,0.0040092167560723015,0.01942211358143052,0.3333709512856444
5.25,0.037436053236264706,0.007348986066577719,0.0018914802193336076,0.03580232639387099,0.0031822499877732823,0.07487210647252941,0.014697972133155438,0.21481395836322592,0.003782960438667215,0.019093499926639695,0.3272604973342177
5.300000000000001,0.03725333544110877,0.007070965322925373,0.0017849637387315704,0.03504822487853893,0.0031273106731397786,0.07450667088221755,0.014141930645850747,0.2102893492712336,0.0035699274774631407,0.018763864038838673,0.32127174231560374
5.3500000000000005,0.03707013600080886,0.00680980522391974,0.0016847489669393752,0.03430665193537546,0.003072287530260741,0.07414027200161773,0.01361961044783948,0.20583991161225274,0.0033694979338787503,0.018433725181564446,0.31540301717715313
5.4,0.03688647882628953,0.0065647097957835755,0.0015905349158172545,0.0335775986880651,0.0030172617995292777,0.07377295765257906,0.013129419591567151,0.2014655921283906,0.003181069831634509,0.018103570797175665,0.30965261000134703
5.45,0.03670238765478644,0.006334909119356664,0.0015020298547542517,0.03286104348553609,0.002962309518143933,0.07340477530957289,0.012669818238713328,0.19716626091321654,0.0030040597095085035,0.017773857108863596,0.30401877127987487
5.5,0.03651788604561585,0.006119659114478233,0.0014189515094412718,0.03215695262573791,0.0029075016436887653,0.0730357720912317,0.012239318228956466,0.19294171575442745,0.0028379030188825437,0.017445009862132592,0.29849971895563077
5.550000000000001,0.0363329973760772,0.005918241274040246,0.0013410271916676677,0.03146528106086379,0.0028529041964125514,0.0726659947521544,0.011836482548080491,0.18879168636518273,0.0026820543833353354,0.01711742517847531,0.2930936432272283
5.6000000000000005,0.03614774483748817,0.005729962352627909,0.0012679938680671464,0.030785973083220487,0.0027985784162482966,0.07229548967497634,0.011459924705255819,0.18471583849932294,0.002535987736134293,0.01679147049748978,0.2877987111131792
5.65,0.03596215143135117,0.005554154014403509,0.0011995981750755637,0.030118962991093838,0.002744580931136193,0.07192430286270234,0.011108308028807018,0.18071377794656301,0.0023991963501511274,0.016467485586817158,0.28261307077504066
5.7,0.03577623996565052,0.005390172444633476,0.0011355963867395128,0.029464175734094496,0.0026909639336767867,0.07155247993130104,0.010780344889266952,0.176785054404567,0.0022711927734790256,0.01614578360206072,0.2775348556006747
5.75,0.03559003305127935,0.0052373979290069655,0.0010757543414298956,0.028821527537592328,0.0026377753635521933,0.0711800661025587,0.010474795858013931,0.17292916522555396,0.002151508682859791,0.01582665218131316,0.2725621880502996
5.800000000000001,0.03540355309859526,0.005095234404648398,0.001019847332968292,0.0281909265059623,0.002585059093517245,0.07080710619719052,0.010190468809296796,0.1691455590357738,0.002039694665936584,0.01551035456110347,0.26769318326930114
5.8500000000000005,0.03521682231410385,0.004963108986486809,0.0009676599711647435,0.027572273204469106,0.00253285511708429,0.0704336446282077,0.009926217972973618,0.16543363922681464,0.001935319942329487,0.015197130702505739,0.2629259524728312
5.9,0.03502986269726896,0.0048404714724121145,0.0009189860162922712,0.026965461219712328,0.0024811997363093537,0.07005972539453792,0.009680942944824229,0.16179276731827397,0.0018379720325845425,0.014887198417856122,0.25825860610807677
5.95,0.034842696037448814,0.004726793830423121,0.0008736281915846971,0.02637037769864052,0.0024301257483376267,0.06968539207489763,0.009453587660846242,0.15822226619184313,0.0017472563831693942,0.014580754490025761,0.25368925680078214
6.0,0.03465534391095682,0.004621569670754415,0.0008313979774384527,0.025786903866219662,0.002379662629586175,0.06931068782191364,0.00924313934150883,0.15472142319731796,0.0016627959548769053,0.01427797577751705,0.24921602209313437
6.050000000000001,0.03446782767824607,0.004524313705759744,0.000792115390624549,0.02521491552191143,0.002329836716634804,0.06893565535649214,0.009048627411519489,0.15128949313146858,0.001584230781249098,0.013979020299808825,0.24483702698053814
6.1000000000000005,0.034280168481216344,0.004434561200128135,0.0007556087514719961,0.024654283515179034,0.002280671383064928,0.06856033696243269,0.00886912240025627,0.1479257010910742,0.0015112175029439923,0.013684028298389567,0.24055040625509672
6.15,0.03409238724064259,0.004351867413816018,0.0007217144416670515,0.024104874200293298,0.0022321872116337982,0.06818477448128518,0.008703734827632035,0.1446292452017598,0.001443428883334103,0.01339312326980279,0.2363543066638139
6.2,0.03390450465372365,0.004275807039894196,0.0006902766550221091,0.023566549870760956,0.0021844021612998986,0.0678090093074473,0.008551614079788392,0.14139929922456573,0.0013805533100442182,0.01310641296779939,0.23224688888964504
6.25,0.033716541191750056,0.004205973639332428,0.0006611471433020919,0.023039169173739348,0.0021373317287267917,0.06743308238350011,0.008411947278664856,0.13823501504243607,0.0013222942866041839,0.01282399037236075,0.228226329363566
6.300000000000001,0.03352851709788977,0.004141979074576908,0.0006341849589533603,0.022522587504839015,0.002090989103989167,0.06705703419577955,0.008283958149153815,0.1351355250290341,0.0012683699179067206,0.012545934623935,0.22429082191580915
6.3500000000000005,0.03334045238509056,0.004083452943616772,0.0006092561963587876,0.02201665738374751,0.0020453853202879865,0.06668090477018113,0.008166905887233544,0.13209994430248506,0.0012185123927175752,0.012272311921727919,0.22043857927434524
6.4,0.03315236683409778,0.004030042016084906,0.0005862337330412851,0.02152122881113454,0.0020005293975529593,0.06630473366819556,0.008060084032169812,0.12912737286680726,0.0011724674660825703,0.012003176385317756,0.21666783441857296
6.45,0.03296427999158631,0.003981409672795651,0.0005649969720552784,0.021036149607321353,0.001956428479871521,0.06592855998317262,0.007962819345591302,0.12621689764392813,0.0011299939441105568,0.011738570879229127,0.21297684179603177
6.5,0.032776211168405386,0.003937235349987258,0.0005454315866400204,0.020561265733215515,0.0019130879667352341,0.06555242233681077,0.007874470699974516,0.1233675943992931,0.0010908631732800408,0.011478527800411404,0.20936387840976983
