tree_entry,energy_deposited_vlm4_keV,gamma_entered_vlm4,energy_deposited_vlm5_keV,gamma_entered_vlm5
25605,0.0,False,0.0,False
25606,0.0,False,0.0,False
25607,0.0,False,0.0,False
25608,0.0,False,0.0,False
25609,0.0,False,0.0,False
25610,0.0,False,0.0,False
25611,0.0,False,0.0,False
25612,0.0,False,0.0,False
25613,0.0,False,0.0,False
25614,0.0,False,0.0,False
25615,0.0,False,0.0,False
25616,0.0,False,0.0,False
25617,0.0,False,0.0,False
25618,0.0,False,0.0,False
25619,0.0,False,0.0,False
25620,0.0,False,0.0,False
25621,0.0,False,0.0,False
25622,0.0,False,0.0,False
25623,0.0,False,0.0,False
25624,0.0,False,0.0,False
25625,0.0,False,0.0,False
25626,0.0,False,0.0,False
25627,0.0,False,0.0,False
25628,0.0,False,0.0,False
25629,0.0,False,0.0,False
25630,0.0,False,0.0,False
25631,0.0,False,0.0,False
25632,0.0,False,0.0,False
25633,0.0,False,0.0,False
25634,0.0,False,0.0,False
25635,0.0,False,0.0,False
25636,0.0,False,0.0,False
25637,0.0,False,0.0,False
25638,0.0,False,0.0,False
25639,0.0,False,0.0,False
25640,0.0,False,0.0,False
25641,0.0,False,0.0,False
25642,0.0,False,0.0,False
25643,0.0,False,0.0,False
25644,0.0,False,0.0,False
25645,0.0,False,0.0,False
25646,0.0,False,0.0,False
25647,0.0,False,0.0,False
25648,0.0,False,0.0,False
25649,0.0,False,0.0,False
25650,0.0,False,0.0,False
25651,0.0,False,0.0,False
25652,0.0,False,0.0,False
25653,0.0,False,0.0,False
25654,0.0,False,0.0,False
25655,0.0,False,0.0,False
25656,0.0,False,0.0,False
25657,0.0,False,0.0,False
25658,0.0,False,0.0,False
25659,0.0,False,0.0,False
25660,0.0,False,0.0,False
25661,0.0,False,0.0,False
25662,0.0,False,0.0,False
25663,0.0,False,0.0,False
25664,0.0,False,0.0,False
25665,0.0,False,0.0,False
25666,0.0,False,0.0,False
25667,0.0,False,0.0,False
25668,0.0,False,0.0,False
25669,0.0,False,0.0,False
25670,0.0,False,0.0,False
25671,0.0,False,0.0,False
25672,0.0,False,0.0,False
25673,0.0,False,0.0,False
25674,0.0,False,0.0,False
25675,0.0,False,0.0,False
25676,0.0,False,0.0,False
25677,0.0,False,0.0,False
25678,0.0,False,0.0,False
25679,0.0,False,0.0,False
25680,0.0,False,0.0,False
25681,0.0,False,0.0,False
25682,0.0,False,0.0,False
25683,0.0,False,0.0,False
25684,0.0,False,0.0,False
25685,0.0,False,0.0,False
25686,0.0,False,0.0,False
25687,0.0,False,0.0,False
25688,0.0,False,0.0,False
25689,0.0,False,0.0,False
25690,0.0,False,0.0,False
25691,0.0,False,0.0,False
25692,0.0,False,0.0,False
25693,0.0,False,0.0,False
25694,0.0,False,0.0,False
25695,0.0,False,0.0,False
25696,0.0,False,0.0,False
25697,0.0,False,0.0,False
25698,0.0,False,0.0,False
25699,0.0,False,0.0,False
25700,0.0,False,0.0,False
25701,0.0,False,0.0,False
25702,0.0,False,0.0,False
25703,0.0,False,0.0,False
25704,0.0,False,0.0,False
25705,0.0,False,0.0,False
25706,0.0,False,0.0,False
25707,0.0,False,0.0,False
25708,0.0,False,0.0,False
25709,0.0,False,0.0,False
25710,0.0,False,0.0,False
25711,0.0,False,0.0,False
25712,0.0,False,0.0,False
25713,0.0,False,0.0,False
25714,0.0,False,0.0,False
25715,0.0,True,0.0,False
25716,0.0,False,0.0,False
25717,0.0,False,0.0,False
25718,0.0,False,0.0,False
25719,0.0,False,0.0,False
25720,0.0,False,0.0,False
25721,0.0,False,0.0,False
25722,0.0,False,0.0,False
25723,0.0,False,0.0,False
25724,0.0,False,0.0,False
25725,0.0,False,0.0,False
25726,0.0,False,0.0,False
25727,0.0,False,0.0,False
25728,0.0,False,0.0,False
25729,0.0,False,0.0,False
25730,0.0,False,0.0,False
25731,0.0,False,0.0,True
25732,0.0,False,0.0,False
25733,0.0,False,0.0,False
25734,0.0,False,0.0,False
25735,0.0,False,0.0,False
25736,0.0,False,0.0,False
25737,0.0,False,0.0,False
25738,0.0,False,0.0,False
25739,0.0,False,0.0,False
25740,0.0,False,0.0,False
25741,0.0,False,0.0,False
25742,0.0,False,0.0,False
25743,0.0,False,0.0,False
25744,0.0,False,0.0,False
25745,0.0,False,0.0,False
25746,0.0,False,0.0,False
25747,0.0,False,0.0,False
25748,0.0,False,0.0,False
25749,0.0,False,0.0,False
25750,0.0,False,0.0,False
25751,0.0,False,0.0,False
25752,0.0,False,0.0,False
25753,0.0,False,0.0,False
25754,0.0,False,0.0,False
25755,0.0,False,0.0,False
25756,0.0,False,0.0,False
25757,0.0,False,0.0,False
25758,0.0,False,0.0,False
25759,0.0,False,0.0,False
25760,0.0,False,0.0,False
25761,0.0,False,0.0,False
25762,0.0,False,0.0,False
25763,0.0,False,0.0,False
25764,0.0,False,0.0,False
25765,0.0,False,0.0,False
25766,0.0,False,0.0,False
25767,0.0,False,0.0,False
25768,0.0,False,0.0,False
25769,0.0,False,0.0,False
25770,0.0,False,0.0,False
25771,0.0,False,0.0,False
25772,0.0,False,0.0,False
25773,0.0,False,0.0,False
25774,0.0,False,0.0,False
25775,0.0,False,0.0,False
25776,0.0,False,0.0,False
25777,0.0,False,0.0,False
25778,0.0,False,0.0,False
25779,0.0,False,0.0,False
25780,0.0,False,0.0,False
25781,0.0,False,0.0,False
25782,0.0,False,0.0,False
25783,0.0,True,0.0,False
25784,0.0,False,0.0,False
25785,0.0,False,0.0,False
25786,0.0,False,0.0,False
25787,0.0,False,0.0,False
25788,0.0,False,0.0,True
25789,0.0,False,0.0,False
25790,0.0,False,0.0,False
25791,0.0,False,0.0,False
25792,0.0,False,0.0,False
25793,0.0,False,0.0,False
25794,0.0,False,0.0,False
25795,0.0,False,0.0,False
25796,0.0,False,0.0,False
25797,0.0,False,0.0,False
25798,0.0,False,0.0,False
25799,0.0,False,0.0,False
25800,0.0,False,0.0,False
25801,0.0,False,0.0,False
25802,0.0,False,0.0,False
25803,0.0,False,0.0,False
25804,0.0,False,0.0,False
25805,0.0,False,0.0,False
25806,0.0,False,0.0,False
25807,0.0,False,0.0,False
25808,0.0,False,0.0,False
25809,0.0,False,0.0,False
25810,0.0,False,0.0,False
25811,0.0,False,0.0,False
25812,0.0,False,0.0,False
25813,0.0,False,0.0,False
25814,0.0,False,0.0,False
25815,0.0,False,0.0,False
25816,0.0,False,0.0,False
25817,0.0,False,0.0,False
25818,0.0,False,0.0,False
25819,0.0,False,0.0,False
25820,0.0,False,0.0,False
25821,0.0,False,0.0,False
25822,0.0,False,0.0,False
25823,0.0,False,0.0,False
25824,0.0,False,0.0,False
25825,0.0,False,0.0,False
25826,0.0,False,0.0,False
25827,0.0,False,0.0,False
25828,0.0,False,0.0,False
25829,0.0,False,0.0,False
25830,0.0,False,0.0,False
25831,0.0,False,0.0,False
25832,0.0,False,0.0,False
25833,0.0,False,0.0,False
25834,0.0,False,0.0,False
25835,0.0,False,0.0,False
25836,0.0,False,0.0,False
25837,0.0,False,0.0,False
25838,0.0,False,0.0,False
25839,0.0,False,0.0,False
25840,0.0,False,0.0,False
25841,0.0,False,0.0,False
25842,0.0,False,0.0,False
25843,0.0,False,0.0,False
25844,0.0,False,0.0,False
25845,0.0,False,0.0,False
25846,0.0,False,0.0,False
25847,0.0,False,0.0,False
25848,0.0,False,0.0,False
25849,0.0,False,0.0,False
25850,0.0,False,0.0,False
25851,0.0,False,0.0,False
25852,0.0,False,0.0,False
25853,0.0,False,0.0,False
25854,0.0,False,0.0,False
25855,0.0,False,0.0,False
25856,0.0,False,0.0,False
25857,0.0,False,0.0,False
25858,0.0,False,0.0,False
25859,0.0,False,0.0,False
25860,0.0,False,0.0,False
25861,0.0,False,0.0,False
25862,0.0,False,0.0,False
25863,0.0,False,0.0,False
25864,0.0,False,0.0,False
25865,0.0,False,0.0,False
25866,0.0,False,0.0,False
25867,0.0,False,0.0,False
25868,0.0,False,0.0,False
25869,0.0,False,0.0,False
25870,0.0,False,0.0,False
25871,0.0,False,0.0,False
25872,0.0,False,0.0,False
25873,277.000278804069,True,0.0,False
25874,0.0,False,0.0,True
25875,0.0,False,0.0,False
25876,0.0,False,0.0,False
25877,0.0,False,0.0,False
25878,0.0,False,0.0,False
25879,0.0,False,0.0,False
25880,0.0,False,0.0,False
25881,0.0,False,0.0,True
25882,0.0,False,0.0,False
25883,0.0,False,0.0,False
25884,0.0,False,0.0,False
25885,0.0,False,0.0,False
25886,0.0,False,0.0,False
25887,0.0,False,0.0,False
25888,0.0,False,0.0,False
25889,0.0,False,0.0,False
25890,0.0,False,0.0,False
25891,0.0,False,0.0,False
25892,0.0,False,0.0,False
25893,0.0,False,0.0,False
25894,0.0,False,0.0,False
25895,0.0,False,0.0,False
25896,0.0,False,0.0,False
25897,0.0,False,0.0,False
25898,0.0,False,0.0,False
25899,0.0,False,0.0,False
25900,0.0,False,0.0,False
25901,0.0,False,0.0,False
25902,0.0,False,0.0,False
25903,0.0,False,0.0,False
25904,0.0,False,0.0,False
25905,0.0,False,0.0,False
25906,0.0,False,0.0,False
25907,0.0,False,0.0,False
25908,0.0,False,0.0,False
25909,0.0,False,0.0,False
25910,0.0,False,0.0,False
25911,0.0,False,0.0,False
25912,0.0,False,0.0,False
25913,0.0,False,0.0,False
25914,0.0,False,0.0,False
25915,0.0,False,0.0,False
25916,0.0,False,0.0,False
25917,0.0,False,0.0,False
25918,0.0,False,0.0,False
25919,0.0,False,0.0,False
25920,0.0,False,0.0,False
25921,0.0,False,0.0,False
25922,0.0,False,0.0,False
25923,0.0,False,0.0,False
25924,0.0,False,0.0,False
25925,0.0,False,0.0,False
25926,0.0,False,0.0,False
25927,0.0,False,0.0,False
25928,0.0,False,0.0,False
25929,0.0,False,0.0,False
25930,0.0,False,0.0,False
25931,0.0,False,0.0,False
25932,0.0,False,0.0,False
25933,0.0,False,0.0,False
25934,0.0,False,0.0,False
25935,0.0,False,0.0,False
25936,0.0,False,0.0,False
25937,0.0,False,0.0,False
25938,0.0,False,0.0,False
25939,0.0,False,0.0,False
25940,0.0,False,0.0,False
25941,0.0,False,0.0,False
25942,0.0,False,0.0,False
25943,0.0,False,0.0,False
25944,0.0,False,0.0,False
25945,0.0,False,0.0,False
25946,0.0,False,0.0,False
25947,0.0,False,0.0,False
25948,0.0,False,0.0,False
25949,0.0,False,0.0,False
25950,0.0,False,0.0,False
25951,0.0,False,0.0,False
25952,0.0,False,0.0,False
25953,0.0,False,0.0,False
25954,0.0,False,0.0,False
25955,0.0,False,0.0,False
25956,0.0,False,0.0,False
25957,0.0,False,0.0,False
25958,0.0,False,0.0,False
25959,0.0,False,0.0,False
25960,0.0,False,0.0,False
25961,0.0,False,0.0,False
25962,0.0,False,0.0,False
25963,0.0,False,0.0,False
25964,0.0,False,0.0,False
25965,0.0,False,0.0,False
25966,0.0,False,0.0,False
25967,0.0,False,0.0,False
25968,0.0,False,0.0,False
25969,0.0,False,0.0,False
25970,0.0,False,0.0,False
25971,0.0,False,0.0,False
25972,0.0,False,0.0,False
25973,0.0,False,0.0,False
25974,0.0,False,0.0,False
25975,0.0,False,0.0,False
25976,0.0,False,0.0,False
25977,0.0,False,0.0,False
25978,0.0,False,0.0,False
25979,0.0,False,0.0,False
25980,0.0,False,0.0,False
25981,0.0,False,0.0,False
25982,0.0,False,0.0,False
25983,0.0,False,0.0,False
25984,0.0,False,0.0,False
25985,0.0,False,0.0,False
25986,0.0,False,0.0,False
25987,0.0,False,0.0,False
25988,0.0,False,0.0,False
25989,0.0,False,0.0,False
25990,0.0,False,0.0,False
25991,0.0,False,0.0,False
25992,0.0,False,0.0,False
25993,0.0,False,0.0,False
25994,0.0,False,0.0,False
25995,0.0,False,0.0,False
25996,0.0,False,0.0,False
25997,0.0,False,0.0,False
25998,0.0,False,0.0,False
25999,0.0,False,0.0,False
26000,0.0,False,0.0,False
26001,0.0,False,0.0,False
26002,0.0,False,0.0,False
26003,0.0,False,0.0,False
26004,0.0,False,0.0,False
26005,0.0,False,0.0,False
26006,0.0,False,0.0,False
26007,0.0,False,0.0,False
26008,0.0,False,0.0,False
26009,0.0,False,0.0,False
26010,0.0,False,0.0,False
26011,0.0,False,0.0,False
26012,0.0,False,0.0,False
26013,0.0,False,0.0,False
26014,0.0,False,0.0,False
26015,0.0,False,0.0,False
26016,0.0,False,0.0,False
26017,0.0,False,0.0,False
26018,0.0,False,0.0,False
26019,0.0,False,0.0,False
26020,189.68869894160386,True,0.0,False
26021,0.0,False,0.0,False
26022,0.0,False,0.0,False
26023,0.0,False,0.0,False
26024,0.0,False,0.0,False
26025,0.0,False,0.0,False
26026,0.0,False,0.0,False
26027,0.0,False,0.0,False
26028,0.0,False,0.0,False
26029,0.0,False,0.0,False
26030,0.0,False,0.0,False
26031,0.0,False,0.0,False
26032,0.0,False,0.0,False
26033,0.0,False,0.0,False
26034,0.0,False,0.0,False
26035,0.0,False,0.0,True
26036,0.0,False,0.0,False
26037,0.0,False,0.0,False
26038,0.0,False,0.0,False
26039,0.0,False,0.0,False
26040,0.0,False,0.0,False
26041,0.0,False,0.0,False
26042,0.0,False,0.0,False
26043,0.0,False,0.0,False
26044,0.0,False,0.0,False
26045,0.0,False,0.0,False
26046,0.0,False,0.0,False
26047,0.0,False,0.0,False
26048,0.0,False,0.0,False
26049,0.0,False,0.0,False
26050,0.0,False,0.0,False
26051,0.0,False,0.0,False
26052,0.0,False,0.0,False
26053,0.0,False,0.0,False
26054,0.0,False,0.0,False
26055,0.0,False,0.0,False
26056,0.0,False,0.0,False
26057,0.0,False,0.0,False
26058,0.0,False,0.0,False
26059,0.0,False,0.0,False
26060,0.0,False,0.0,False
26061,0.0,False,0.0,False
26062,0.0,False,0.0,False
26063,0.0,False,0.0,False
26064,0.0,True,0.0,False
26065,0.0,False,0.0,False
26066,0.0,False,0.0,False
26067,0.0,False,0.0,False
26068,0.0,False,0.0,False
26069,0.0,False,0.0,False
26070,0.0,False,0.0,False
26071,0.0,False,0.0,False
26072,0.0,False,0.0,False
26073,0.0,False,0.0,False
26074,0.0,False,0.0,False
26075,0.0,False,0.0,False
26076,0.0,False,0.0,False
26077,0.0,False,0.0,False
26078,0.0,False,0.0,False
26079,0.0,False,0.0,False
26080,0.0,False,0.0,False
26081,0.0,False,0.0,False
26082,0.0,False,0.0,False
26083,0.0,False,0.0,False
26084,0.0,False,0.0,False
26085,0.0,False,0.0,False
26086,0.0,False,0.0,False
26087,0.0,False,0.0,False
26088,0.0,False,0.0,False
26089,0.0,False,0.0,False
26090,0.0,False,0.0,False
26091,0.0,False,0.0,False
26092,0.0,False,0.0,False
26093,0.0,False,0.0,False
26094,0.0,False,0.0,False
26095,0.0,False,0.0,False
26096,0.0,False,0.0,False
26097,0.0,False,0.0,False
26098,0.0,False,0.0,False
26099,0.0,False,0.0,False
26100,0.0,False,0.0,False
26101,0.0,False,0.0,False
26102,0.0,False,0.0,False
26103,0.0,False,0.0,False
26104,0.0,False,0.0,False
26105,0.0,False,0.0,False
26106,0.0,False,0.0,False
26107,0.0,False,0.0,False
26108,0.0,False,0.0,False
26109,0.0,False,0.0,False
26110,0.0,False,0.0,False
26111,0.0,False,0.0,False
26112,0.0,False,0.0,False
26113,0.0,False,0.0,False
26114,0.0,False,0.0,False
26115,0.0,False,0.0,False
26116,0.0,False,0.0,False
26117,0.0,False,0.0,False
26118,0.0,False,0.0,False
26119,0.0,False,0.0,False
26120,0.0,False,0.0,False
26121,0.0,False,0.0,False
26122,0.0,False,0.0,False
26123,0.0,False,0.0,False
26124,0.0,False,0.0,False
26125,0.0,False,0.0,False
26126,0.0,False,0.0,False
26127,0.0,False,0.0,False
26128,0.0,False,0.0,False
26129,0.0,False,0.0,False
26130,0.0,False,0.0,False
26131,0.0,False,0.0,False
26132,0.0,False,0.0,False
26133,0.0,False,0.0,False
26134,0.0,False,0.0,False
26135,0.0,False,0.0,False
26136,0.0,False,0.0,False
26137,0.0,False,0.0,False
26138,0.0,False,0.0,False
26139,0.0,False,0.0,False
26140,0.0,False,0.0,False
26141,0.0,False,0.0,False
26142,0.0,False,0.0,False
26143,0.0,False,0.0,False
26144,0.0,False,0.0,False
26145,0.0,False,0.0,False
26146,0.0,False,0.0,False
26147,0.0,False,0.0,False
26148,254.15766445253962,True,0.0,False
26149,0.0,False,0.0,False
26150,0.0,False,0.0,False
26151,0.0,False,0.0,False
26152,0.0,False,0.0,False
26153,0.0,False,0.0,False
26154,0.0,False,0.0,False
26155,0.0,False,0.0,False
26156,0.0,False,0.0,False
26157,0.0,False,0.0,False
26158,0.0,False,0.0,False
26159,0.0,False,0.0,False
26160,0.0,False,0.0,False
26161,0.0,False,0.0,False
26162,0.0,False,0.0,False
26163,0.0,False,0.0,False
26164,0.0,False,0.0,False
26165,0.0,False,0.0,False
26166,0.0,False,0.0,False
26167,0.0,False,0.0,False
26168,0.0,False,0.0,False
26169,0.0,False,0.0,False
26170,0.0,False,0.0,False
26171,0.0,False,0.0,False
26172,0.0,False,0.0,False
26173,0.0,False,0.0,False
26174,0.0,False,0.0,False
26175,0.0,False,0.0,False
26176,0.0,False,0.0,False
26177,0.0,False,0.0,False
26178,0.0,False,0.0,False
26179,0.0,False,0.0,False
26180,0.0,False,0.0,False
26181,0.0,False,0.0,False
26182,0.0,False,0.0,False
26183,0.0,False,0.0,False
26184,0.0,False,0.0,False
26185,0.0,False,0.0,False
26186,0.0,False,0.0,False
26187,0.0,False,0.0,False
26188,0.0,False,0.0,False
26189,0.0,False,0.0,False
26190,0.0,False,0.0,False
26191,0.0,False,0.0,False
26192,0.0,False,0.0,False
26193,0.0,False,0.0,False
26194,0.0,False,0.0,False
26195,0.0,False,0.0,False
26196,0.0,False,0.0,False
26197,0.0,False,0.0,False
26198,0.0,False,0.0,False
26199,0.0,False,0.0,False
26200,0.0,False,0.0,False
26201,0.0,False,0.0,False
26202,0.0,False,0.0,False
26203,0.0,False,0.0,False
26204,0.0,False,0.0,False
26205,0.0,False,0.0,False
26206,0.0,True,0.0,False
26207,0.0,False,0.0,False
26208,0.0,False,0.0,False
26209,0.0,False,0.0,False
26210,0.0,False,0.0,False
26211,0.0,False,0.0,False
26212,0.0,False,0.0,False
26213,0.0,False,0.0,False
26214,0.0,False,0.0,False
26215,0.0,False,0.0,False
26216,0.0,False,0.0,False
26217,0.0,False,0.0,False
26218,0.0,False,0.0,False
26219,0.0,False,0.0,False
26220,0.0,False,0.0,False
26221,0.0,False,0.0,False
26222,0.0,False,0.0,False
26223,0.0,False,0.0,False
26224,0.0,False,0.0,False
26225,0.0,False,0.0,False
26226,0.0,False,0.0,False
26227,0.0,False,0.0,False
26228,0.0,False,0.0,False
26229,0.0,False,0.0,False
26230,0.0,False,0.0,True
26231,0.0,False,0.0,False
26232,0.0,False,0.0,False
26233,0.0,False,0.0,False
26234,0.0,False,0.0,False
26235,0.0,False,0.0,False
26236,0.0,False,0.0,False
26237,0.0,False,0.0,False
26238,0.0,False,0.0,False
26239,0.0,False,0.0,False
26240,0.0,False,0.0,False
26241,0.0,False,0.0,False
26242,0.0,False,0.0,False
26243,0.0,False,0.0,False
26244,0.0,False,0.0,False
26245,0.0,False,0.0,False
26246,0.0,False,0.0,False
26247,0.0,False,0.0,False
26248,0.0,False,0.0,False
26249,0.0,False,0.0,False
26250,0.0,False,0.0,False
26251,0.0,False,0.0,False
26252,0.0,False,0.0,False
26253,0.0,False,0.0,False
26254,0.0,False,0.0,False
26255,0.0,False,0.0,False
26256,0.0,False,0.0,False
26257,0.0,False,0.0,False
26258,0.0,True,0.0,False
26259,0.0,False,0.0,False
26260,0.0,False,0.0,False
26261,0.0,False,0.0,False
26262,0.0,False,0.0,False
26263,0.0,False,0.0,False
26264,0.0,False,0.0,False
26265,0.0,False,0.0,False
26266,0.0,False,0.0,False
26267,0.0,False,0.0,False
26268,0.0,False,0.0,False
26269,0.0,False,0.0,False
26270,0.0,False,0.0,False
26271,0.0,False,0.0,False
26272,0.0,False,0.0,False
26273,0.0,False,0.0,False
26274,0.0,False,0.0,False
26275,0.0,False,0.0,False
26276,0.0,False,0.0,False
26277,0.0,False,0.0,False
26278,0.0,False,0.0,False
26279,0.0,False,0.0,False
26280,0.0,False,0.0,False
26281,0.0,False,0.0,False
26282,0.0,False,0.0,False
26283,0.0,False,0.0,False
26284,0.0,False,0.0,False
26285,0.0,False,0.0,False
26286,0.0,False,0.0,False
26287,0.0,False,0.0,False
26288,0.0,False,0.0,False
26289,0.0,False,0.0,False
26290,0.0,True,0.0,False
26291,0.0,False,0.0,False
26292,0.0,False,0.0,False
26293,0.0,False,0.0,False
26294,0.0,False,0.0,False
26295,0.0,False,0.0,False
26296,0.0,False,0.0,False
26297,0.0,False,0.0,False
26298,0.0,False,0.0,False
26299,0.0,False,0.0,False
26300,0.0,False,0.0,False
26301,0.0,False,0.0,False
26302,0.0,False,0.0,False
26303,0.0,False,0.0,False
26304,0.0,False,0.0,False
26305,0.0,False,0.0,False
26306,0.0,False,0.0,False
26307,0.0,False,0.0,False
26308,0.0,False,0.0,False
26309,0.0,False,0.0,False
26310,0.0,False,0.0,False
26311,0.0,False,0.0,False
26312,0.0,False,0.0,False
26313,0.0,False,0.0,False
26314,0.0,False,0.0,False
26315,0.0,False,0.0,False
26316,0.0,False,0.0,False
26317,0.0,False,0.0,False
26318,0.0,False,0.0,False
26319,0.0,False,0.0,False
26320,0.0,False,0.0,False
26321,0.0,False,0.0,False
26322,0.0,False,0.0,False
26323,0.0,False,0.0,False
26324,0.0,False,0.0,False
26325,0.0,False,0.0,False
26326,0.0,False,0.0,False
26327,0.0,False,0.0,False
26328,0.0,False,0.0,False
26329,0.0,False,0.0,False
26330,0.0,False,0.0,False
26331,0.0,False,0.0,False
26332,0.0,False,0.0,False
26333,0.0,False,0.0,False
26334,0.0,False,0.0,False
26335,0.0,False,0.0,False
26336,0.0,False,0.0,False
26337,0.0,False,0.0,False
26338,0.0,False,0.0,False
26339,0.0,False,0.0,False
26340,0.0,False,0.0,False
26341,0.0,False,0.0,False
26342,0.0,False,0.0,False
26343,0.0,False,0.0,False
26344,0.0,False,0.0,False
26345,0.0,False,0.0,False
26346,0.0,False,0.0,False
26347,0.0,False,0.0,False
26348,0.0,False,0.0,False
26349,0.0,False,0.0,False
26350,0.0,False,0.0,False
26351,0.0,False,0.0,False
26352,0.0,False,0.0,False
26353,0.0,False,0.0,False
26354,0.0,False,0.0,False
26355,0.0,False,0.0,False
26356,0.0,False,0.0,False
26357,0.0,False,0.0,False
26358,0.0,False,0.0,False
26359,0.0,True,0.0,False
26360,0.0,False,0.0,False
26361,0.0,False,0.0,False
26362,0.0,False,0.0,False
26363,0.0,False,0.0,False
26364,0.0,False,0.0,False
26365,0.0,False,0.0,False
26366,0.0,False,0.0,False
26367,0.0,False,0.0,False
26368,0.0,False,0.0,False
26369,0.0,False,0.0,False
26370,0.0,False,0.0,False
26371,0.0,False,0.0,False
26372,0.0,False,0.0,False
26373,0.0,False,0.0,False
26374,0.0,False,0.0,False
26375,0.0,False,0.0,False
26376,0.0,False,0.0,False
26377,0.0,False,0.0,False
26378,0.0,False,0.0,False
26379,0.0,False,0.0,False
26380,0.0,False,0.0,False
26381,0.0,False,0.0,False
26382,0.0,False,0.0,False
26383,0.0,False,0.0,False
26384,0.0,False,0.0,False
26385,0.0,False,0.0,False
26386,0.0,False,0.0,False
26387,0.0,False,0.0,False
26388,0.0,False,0.0,False
26389,0.0,False,0.0,False
26390,0.0,False,0.0,False
26391,0.0,False,0.0,False
26392,0.0,False,0.0,False
26393,0.0,False,0.0,False
26394,0.0,False,0.0,False
26395,0.0,False,0.0,False
26396,0.0,False,0.0,False
26397,0.0,False,0.0,False
26398,0.0,False,0.0,False
26399,0.0,False,0.0,False
26400,0.0,False,0.0,False
26401,0.0,False,0.0,False
26402,0.0,False,0.0,False
26403,0.0,False,0.0,False
26404,0.0,False,0.0,False
26405,0.0,False,0.0,False
26406,0.0,False,0.0,False
26407,0.0,False,0.0,False
26408,0.0,False,0.0,False
26409,0.0,False,0.0,False
26410,0.0,False,0.0,False
26411,0.0,False,0.0,False
26412,0.0,False,0.0,False
26413,0.0,True,0.0,False
26414,0.0,False,0.0,True
26415,0.0,False,0.0,False
26416,0.0,False,0.0,False
26417,0.0,False,0.0,False
26418,0.0,False,0.0,False
26419,0.0,False,0.0,False
26420,0.0,False,0.0,False
26421,0.0,False,0.0,False
26422,0.0,False,0.0,False
26423,0.0,False,0.0,False
26424,0.0,False,0.0,False
26425,0.0,False,0.0,False
26426,0.0,False,0.0,False
26427,0.0,False,0.0,False
26428,0.0,False,0.0,False
26429,0.0,False,0.0,False
26430,0.0,False,0.0,False
26431,0.0,False,0.0,False
26432,0.0,False,0.0,False
26433,0.0,False,0.0,False
26434,0.0,False,0.0,False
26435,0.0,False,0.0,False
26436,0.0,False,0.0,False
26437,0.0,False,0.0,False
26438,0.0,False,0.0,False
26439,0.0,False,0.0,False
26440,0.0,False,0.0,False
26441,0.0,False,0.0,False
26442,0.0,False,0.0,False
26443,0.0,False,0.0,False
26444,0.0,False,0.0,False
26445,0.0,False,0.0,False
26446,0.0,False,0.0,False
26447,0.0,False,0.0,False
26448,0.0,False,0.0,False
26449,0.0,False,0.0,False
26450,0.0,False,0.0,False
26451,0.0,False,0.0,False
26452,0.0,False,0.0,False
26453,0.0,False,0.0,False
26454,0.0,False,0.0,False
26455,0.0,False,0.0,False
26456,0.0,False,0.0,False
26457,0.0,False,0.0,False
26458,0.0,False,0.0,False
26459,0.0,False,0.0,False
26460,0.0,False,0.0,False
26461,0.0,False,0.0,False
26462,0.0,False,0.0,False
26463,0.0,False,0.0,False
26464,0.0,False,0.0,False
26465,0.0,False,0.0,False
26466,0.0,False,0.0,False
26467,0.0,False,0.0,False
26468,0.0,False,0.0,False
26469,0.0,False,0.0,False
26470,0.0,False,0.0,False
26471,0.0,False,0.0,False
26472,0.0,False,0.0,False
26473,0.0,False,0.0,False
26474,300.8078978228894,True,0.0,False
26475,0.0,False,0.0,False
26476,0.0,False,0.0,False
26477,0.0,False,0.0,False
26478,0.0,False,0.0,False
26479,0.0,False,0.0,False
26480,0.0,False,0.0,False
26481,0.0,False,0.0,False
26482,0.0,False,0.0,False
26483,0.0,False,0.0,False
26484,0.0,False,0.0,False
26485,0.0,False,0.0,False
26486,0.0,False,0.0,False
26487,0.0,False,0.0,False
26488,0.0,False,0.0,False
26489,0.0,False,0.0,False
26490,0.0,False,0.0,False
26491,0.0,False,0.0,False
26492,0.0,False,0.0,False
26493,0.0,False,0.0,False
26494,0.0,False,0.0,False
26495,0.0,False,0.0,False
26496,0.0,False,0.0,False
26497,0.0,False,0.0,False
26498,0.0,False,0.0,False
26499,0.0,False,0.0,False
26500,0.0,False,0.0,False
26501,0.0,False,0.0,False
26502,0.0,False,0.0,False
26503,0.0,False,0.0,False
26504,0.0,False,0.0,False
26505,0.0,False,0.0,False
26506,0.0,False,0.0,False
26507,0.0,False,0.0,False
26508,0.0,False,0.0,False
26509,0.0,False,0.0,False
26510,0.0,False,0.0,False
26511,0.0,False,0.0,False
26512,0.0,False,0.0,False
26513,0.0,False,0.0,False
26514,0.0,False,0.0,False
26515,0.0,False,0.0,False
26516,0.0,False,0.0,False
26517,0.0,False,0.0,False
26518,0.0,False,0.0,False
26519,0.0,False,0.0,False
26520,0.0,False,0.0,False
26521,0.0,False,0.0,False
26522,0.0,False,0.0,False
26523,0.0,False,0.0,False
26524,0.0,False,0.0,False
26525,0.0,False,0.0,False
26526,0.0,False,0.0,False
26527,0.0,False,0.0,False
26528,0.0,False,0.0,False
26529,0.0,False,0.0,False
26530,0.0,False,0.0,False
26531,0.0,False,0.0,False
26532,0.0,False,0.0,False
